Price,Property Type,Number Of Bedrooms,Number Of Bathrooms,Area,Location
970000,Floor,5,3,201,"Al Janadriyah, East Riyadh, Riyadh"
820000,Villa,4,4,220,"Al Murjan, East Riyadh, Riyadh"
1130000,Apartment,3,3,147,"Al Munsiyah, East Riyadh, Riyadh"
1500000,Apartment,4,3,185,"Al Rimal, East Riyadh, Riyadh"
800000,Apartment,3,3,114,"Al Qadisiyah, East Riyadh, Riyadh"
1090000,Floor,5,3,205,"Al Rimal, East Riyadh, Riyadh"
1100000,Floor,4,4,208,"Al Rimal, East Riyadh, Riyadh"
2600000,Villa,6,8,500,"King Faisal, East Riyadh, Riyadh"
3000000,Villa,5,5,343,"Al Rimal, East Riyadh, Riyadh"
3000000,Villa,7,7,343,"Al Rimal, East Riyadh, Riyadh"
1700000,Apartment,4,4,167,"Al Rimal, East Riyadh, Riyadh"
1300000,Apartment,3,3,167,"Al Rimal, East Riyadh, Riyadh"
3000000,Villa,5,8,343,"Al Rimal, East Riyadh, Riyadh"
1700000,Apartment,4,8,167,"Al Rimal, East Riyadh, Riyadh"
1100000,Floor,5,4,167,"Al Rimal, East Riyadh, Riyadh"
1600000,Floor,3,4,292,"Al Rimal, East Riyadh, Riyadh"
900000,Floor,3,3,179,"Al Aziziyah, South Riyadh, Riyadh"
5100000,Villa,10,9,450,"Al Arid, North Riyadh, Riyadh"
650000,Floor,3,3,147,"Al Murjan, East Riyadh, Riyadh"
580000,Apartment,6,4,223,"Al Dhurfah, Khamis Mushait"
600000,Apartment,6,4,212,"Al Dhurfah, Khamis Mushait"
630000,Apartment,6,4,212,"Al Zuhur, Abha"
780000,Apartment,8,5,318,"Al Zuhur, Abha"
460000,Apartment,4,3,137,"Umm Hablain Al Gharbia, Jeddah"
3500000,Villa,9,5,360,"Al Yasmin, North Riyadh, Riyadh"
1450000,Villa,7,5,289,"Al Janadriyah, East Riyadh, Riyadh"
1150000,Villa,3,3,170,"Al Rimal, East Riyadh, Riyadh"
900000,Floor,3,3,171,"Al Rimal, East Riyadh, Riyadh"
430000,Apartment,3,2,112,"Al Ranuna, Madina"
800000,Floor,3,3,193,"Al Janadriyah, East Riyadh, Riyadh"
570000,Apartment,5,4,171,"Governmental1, Jeddah"
740000,Apartment,3,3,229,"Al Hazm, West Riyadh, Riyadh"
1400000,Floor,4,4,183,"Al Khaleej, East Riyadh, Riyadh"
950000,Floor,4,4,218,"Al Janadriyah, East Riyadh, Riyadh"
1050000,Apartment,3,3,93,"Al Munsiyah, East Riyadh, Riyadh"
1350000,Floor,3,3,196,"Al Munsiyah, East Riyadh, Riyadh"
850000,Floor,4,3,196,"Al Bayan Neighborhood, East Riyadh, Riyadh"
1700000,Villa,6,6,276,"Al Bayan Neighborhood, East Riyadh, Riyadh"
710000,Apartment,3,3,132,"Al Rimal, East Riyadh, Riyadh"
1050000,Apartment,3,4,93,"Al Munsiyah, East Riyadh, Riyadh"
1300000,Villa,6,6,312,"Al Sawari, Al Khobar"
1250000,Villa,6,11,314,"Al Sheraa, Al Khobar"
1800000,Villa,4,5,285,"Al Qadisiyah, East Riyadh, Riyadh"
1200000,Floor,5,5,156,"Al Bayan Neighborhood, East Riyadh, Riyadh"
850000,Floor,3,4,177,"Al Rimal, East Riyadh, Riyadh"
1000000,Floor,3,3,138,"Al Rimal, East Riyadh, Riyadh"
1700000,Floor,4,4,206,"Al Munsiyah, East Riyadh, Riyadh"
1200000,Floor,4,4,144,"Al Munsiyah, East Riyadh, Riyadh"
1500000,Villa,6,6,437,"Al Sheraa, Al Khobar"
1500000,Villa,6,6,437,"Al Sheraa, Al Khobar"
1400000,Villa,6,6,513,"Al Sheraa, Al Khobar"
1450000,Villa,6,7,437,"Al Sheraa, Al Khobar"
1500000,Villa,6,8,437,"Al Sheraa, Al Khobar"
1450000,Villa,6,6,437,"Al Sheraa, Al Khobar"
1200000,Villa,6,6,316,"Al Amwaj, Al Khobar"
750000,Floor,3,3,185,"Al Janadriyah, East Riyadh, Riyadh"
2200000,Villa,5,5,276,"Al Maizilah, East Riyadh, Riyadh"
1020000,Floor,5,5,163,"Al Bayan Neighborhood, East Riyadh, Riyadh"
1650000,Villa,6,7,500,"Al Lulu, Al Khobar"
1450000,Floor,3,4,167,"Al Rimal, East Riyadh, Riyadh"
1700000,Villa,9,9,300,"Al Janadriyah, East Riyadh, Riyadh"
1250000,Floor,4,3,260,"Al Janadriyah, East Riyadh, Riyadh"
1250000,Floor,4,4,260,"Al Janadriyah, East Riyadh, Riyadh"
1050000,Floor,3,4,165,"Al Janadriyah, East Riyadh, Riyadh"
1500000,Floor,4,5,230,"Al Khaleej, East Riyadh, Riyadh"
1400000,Floor,4,3,305,"Al Qadisiyah, East Riyadh, Riyadh"
1550000,Floor,5,4,206,"Al Munsiyah, East Riyadh, Riyadh"
1050000,Villa,6,8,321,"Al Amwaj, Al Khobar"
1650000,Villa,4,4,356,"Al Bayan Neighborhood, East Riyadh, Riyadh"
3800000,Villa,6,4,350,"Al Arid, North Riyadh, Riyadh"
5500000,Villa,6,4,474,"Al Arid, North Riyadh, Riyadh"
1400000,Floor,4,4,305,"Al Qadisiyah, East Riyadh, Riyadh"
550000,Apartment,5,4,182,"Ash Shamiya Al Jadid, Makkah"
720000,Floor,7,6,202,"Badr, South Riyadh, Riyadh"
666000,Apartment,4,3,126,"Al Salamah, North Jeddah, Jeddah"
820000,Floor,3,2,178,"Al Murjan, East Riyadh, Riyadh"
1300000,Floor,5,6,240,"Alawali, West Riyadh, Riyadh"
1900000,Villa,4,6,315,"Al Yaqout, North Jeddah, Jeddah"
700000,Floor,4,3,209,"Okaz, South Riyadh, Riyadh"
750000,Apartment,3,3,128,"Al Rimal, East Riyadh, Riyadh"
1450000,Villa,5,4,364,"Al Janadriyah, East Riyadh, Riyadh"
960000,Villa,4,3,201,"Al Janadriyah, East Riyadh, Riyadh"
1150000,Floor,4,4,233,"Al Rimal, East Riyadh, Riyadh"
1150000,Floor,4,3,275,"Al Rimal, East Riyadh, Riyadh"
1050912,Apartment,2,3,118,"Al Mahdiyah, West Riyadh, Riyadh"
720000,Apartment,5,4,207,"Al Rayaan, North Jeddah, Jeddah"
1170000,Floor,5,5,186,"Al Rimal, East Riyadh, Riyadh"
600000,Floor,6,4,215,"Al Noor District, Khamis Mushait"
450000,Apartment,3,4,187,"Al Maealaa, Ahad Rafidah"
980000,Apartment,3,3,150,Jeddah
6200000,Villa,5,1,385,"Al Qirawan, North Riyadh, Riyadh"
890000,Apartment,4,3,150,"Al Nahdah, North Jeddah, Jeddah"
1050000,Villa,8,8,300,"Al Salehiyah, North Jeddah, Jeddah"
1400000,Villa,9,8,300,"Taiba District, North Jeddah, Jeddah"
1100000,Villa,9,8,200,"Al Frosyah, South Jeddah, Jeddah"
1100000,Villa,7,6,300,"Al Rahmanyah, North Jeddah, Jeddah"
2800000,Villa,10,5,268,"Al Narjis, North Riyadh, Riyadh"
440000,Apartment,2,3,2473,"Badr, South Riyadh, Riyadh"
410000,Apartment,4,2,112,"Al Rayaan, North Jeddah, Jeddah"
1080000,Apartment,3,3,109,"Al Arid, North Riyadh, Riyadh"
500000,Apartment,3,3,199,"Badr, South Riyadh, Riyadh"
2200000,Villa,5,4,540,"Al Rimal, East Riyadh, Riyadh"
3200000,Villa,5,8,263,"Al Narjis, North Riyadh, Riyadh"
1700000,Villa,5,5,225,"Al Rimal, East Riyadh, Riyadh"
1000000,Floor,4,4,163,"Al Bayan Neighborhood, East Riyadh, Riyadh"
850000,Apartment,3,4,77,"Al Bayan Neighborhood, East Riyadh, Riyadh"
850000,Apartment,4,4,76,"Al Bayan Neighborhood, East Riyadh, Riyadh"
1000000,Floor,5,4,166,"Al Bayan Neighborhood, East Riyadh, Riyadh"
1200000,Floor,5,4,157,"Al Bayan Neighborhood, East Riyadh, Riyadh"
1500000,Floor,4,3,163,"Al Arid, North Riyadh, Riyadh"
3500000,Villa,6,6,264,"Qurtubah, East Riyadh, Riyadh"
1550000,Floor,5,5,206,"Al Munsiyah, East Riyadh, Riyadh"
1350000,Floor,3,4,185,"Al Munsiyah, East Riyadh, Riyadh"
1750000,Floor,3,4,222,"Al Munsiyah, East Riyadh, Riyadh"
1050000,Apartment,4,4,93,"Al Munsiyah, East Riyadh, Riyadh"
850000,Apartment,2,3,60,"Al Munsiyah, East Riyadh, Riyadh"
1350000,Villa,6,4,200,"Al Janadriyah, East Riyadh, Riyadh"
850000,Apartment,3,2,60,"Al Munsiyah, East Riyadh, Riyadh"
850000,Apartment,2,3,60,"Al Munsiyah, East Riyadh, Riyadh"
1050000,Apartment,3,3,93,"Al Munsiyah, East Riyadh, Riyadh"
1500000,Villa,8,5,335,"Al Rimal, East Riyadh, Riyadh"
580000,Apartment,3,2,88,"Al Rimal, East Riyadh, Riyadh"
1350000,Villa,5,6,200,"Al Janadriyah, East Riyadh, Riyadh"
1050000,Apartment,2,3,93,"Al Munsiyah, East Riyadh, Riyadh"
1550000,Floor,3,3,175,"Al Munsiyah, East Riyadh, Riyadh"
1950000,Villa,6,8,381,"Al Buhairah, Al Khobar"
1700000,Villa,6,6,225,"Al Rimal, East Riyadh, Riyadh"
920000,Apartment,4,4,159,"Al Qadisiyah, East Riyadh, Riyadh"
620000,Apartment,5,5,212,"As Salamah, Makkah"
3050000,Villa,5,5,250,"Al Arid, North Riyadh, Riyadh"
800000,Floor,3,3,239,"Al Janadriyah, East Riyadh, Riyadh"
2600000,Villa,5,4,378,"Al Yarmuk, East Riyadh, Riyadh"
750000,Apartment,6,5,207,"Umm Hablain Al Gharbia, Jeddah"
650000,Floor,3,3,123,"Al Rimal, East Riyadh, Riyadh"
850000,Floor,3,3,133,"Al Rimal, East Riyadh, Riyadh"
7300000,Villa,5,3,562,"Obhur Al Janoubiyah, North Jeddah, Jeddah"
1850000,Apartment,4,3,181,"Qurtubah, East Riyadh, Riyadh"
1250000,Villa,6,8,371,"Al Amwaj, Al Khobar"
1400000,Villa,6,9,371,"Al Amwaj, Al Khobar"
750000,Villa,4,4,200,"Badr, South Riyadh, Riyadh"
400000,Apartment,3,2,130,"Al Ranuna, Madina"
580000,Apartment,5,3,163,"Al Mraikh, North Jeddah, Jeddah"
630000,Apartment,4,4,145,"Al Nuzhah, North Jeddah, Jeddah"
670000,Floor,3,3,120,"Badr, South Riyadh, Riyadh"
3200000,Villa,5,5,312,"Al Arid, North Riyadh, Riyadh"
3400000,Villa,5,9,250,"Al Narjis, North Riyadh, Riyadh"
440000,Apartment,3,3,99,"Al Faisaliyah, Central Jeddah, Jeddah"
700000,Apartment,3,3,118,"Al Rimal, East Riyadh, Riyadh"
850000,Apartment,3,3,825,"Al Qadisiyah, East Riyadh, Riyadh"
770000,Apartment,2,3,150,"Al Rimal, East Riyadh, Riyadh"
550000,Apartment,5,3,368,"Al Maealaa, Ahad Rafidah"
650000,Apartment,3,4,1183,"Al Maealaa, Ahad Rafidah"
530000,Apartment,5,4,189,"An Nuzhah 1, Ahad Rafidah"
540000,Floor,3,3,193,"Badr, South Riyadh, Riyadh"
1700000,Villa,4,3,250,"King Khalid International Airport, North Riyadh, Riyadh"
445000,Apartment,4,3,125,"Al Rayaan, North Jeddah, Jeddah"
635000,Apartment,4,3,177,"Al Rabwa, North Jeddah, Jeddah"
595000,Apartment,3,4,160,"Al Safa, North Jeddah, Jeddah"
370000,Apartment,3,2,101,"Al Rayaan, North Jeddah, Jeddah"
460000,Apartment,4,3,123,"Al Rayaan, North Jeddah, Jeddah"
1550000,Villa,6,7,480,"Al Amwaj, Al Khobar"
1200000,Floor,6,4,218,"Al Rimal, East Riyadh, Riyadh"
2150000,Villa,8,5,275,"Al Qadisiyah, East Riyadh, Riyadh"
2100000,Villa,8,5,328,"Al Rimal, East Riyadh, Riyadh"
1150000,Floor,2,3,144,"Al Munsiyah, East Riyadh, Riyadh"
5250000,Villa,6,3,656,"Al Shati, North Jeddah, Jeddah"
1350000,Floor,3,4,185,"Al Munsiyah, East Riyadh, Riyadh"
1155000,Apartment,3,3,853,"Qurtubah, East Riyadh, Riyadh"
900000,Apartment,3,3,142,"Al Rimal, East Riyadh, Riyadh"
1050000,Floor,3,4,241,"Al Janadriyah, East Riyadh, Riyadh"
2300000,Villa,4,5,287,"Al Maizilah, East Riyadh, Riyadh"
1350000,Villa,4,5,200,"Al Janadriyah, East Riyadh, Riyadh"
1200000,Floor,4,5,213,"Al Janadriyah, East Riyadh, Riyadh"
1300000,Floor,3,3,162,"Al Rimal, East Riyadh, Riyadh"
800000,Floor,3,3,158,"Al Janadriyah, East Riyadh, Riyadh"
2300000,Villa,5,7,225,"Al Rimal, East Riyadh, Riyadh"
1150000,Floor,3,3,144,"Al Munsiyah, East Riyadh, Riyadh"
1150000,Floor,4,5,144,"Al Munsiyah, East Riyadh, Riyadh"
7000000,Villa,10,10,3907,"Al Shati, North Jeddah, Jeddah"
1850000,Floor,4,4,292,"Al Rimal, East Riyadh, Riyadh"
1450000,Floor,3,4,167,"Al Rimal, East Riyadh, Riyadh"
1850000,Floor,4,5,292,"Al Rimal, East Riyadh, Riyadh"
1300000,Floor,4,3,162,"Al Rimal, East Riyadh, Riyadh"
2750000,Villa,7,7,317,"Al Khaleej, East Riyadh, Riyadh"
2300000,Villa,5,5,287,"Al Maizilah, East Riyadh, Riyadh"
1050000,Floor,3,3,241,"Al Janadriyah, East Riyadh, Riyadh"
1000000,Floor,5,4,192,"Al Qadisiyah, East Riyadh, Riyadh"
2100000,Villa,6,6,328,"Al Rimal, East Riyadh, Riyadh"
2100000,Villa,5,6,328,"Al Rimal, East Riyadh, Riyadh"
1700000,Villa,4,5,225,"Al Rimal, East Riyadh, Riyadh"
460000,Apartment,4,3,122,"Al Rayaan, North Jeddah, Jeddah"
1000000,Floor,5,3,304,"Al Janadriyah, East Riyadh, Riyadh"
900000,Apartment,4,4,121,"Al Khaleej, East Riyadh, Riyadh"
900000,Apartment,4,3,122,"Al Khaleej, East Riyadh, Riyadh"
1500000,Floor,4,5,234,"Al Khaleej, East Riyadh, Riyadh"
1500000,Floor,5,4,234,"Al Khaleej, East Riyadh, Riyadh"
1700000,Villa,7,5,225,"Al Rimal, East Riyadh, Riyadh"
1090000,Apartment,4,3,129,"Al Munsiyah, East Riyadh, Riyadh"
1300000,Floor,4,7,162,"Al Rimal, East Riyadh, Riyadh"
1300000,Floor,3,3,162,"Al Rimal, East Riyadh, Riyadh"
1150000,Floor,3,3,570,"Al Qadisiyah, East Riyadh, Riyadh"
1020000,Floor,5,3,166,"Al Qadisiyah, East Riyadh, Riyadh"
1150000,Floor,3,3,570,"Al Qadisiyah, East Riyadh, Riyadh"
1400000,Floor,3,3,560,"Al Munsiyah, East Riyadh, Riyadh"
680000,Apartment,4,3,112,"Al Bayan Neighborhood, East Riyadh, Riyadh"
1100000,Floor,5,4,170,"Al Bayan Neighborhood, East Riyadh, Riyadh"
680000,Apartment,3,3,112,"Al Bayan Neighborhood, East Riyadh, Riyadh"
830000,Floor,3,3,185,"Al Janadriyah, East Riyadh, Riyadh"
1030000,Floor,3,4,173,"Al Rimal, East Riyadh, Riyadh"
1000000,Floor,3,4,239,"Al Rimal, East Riyadh, Riyadh"
1030000,Floor,3,3,210,"Al Rimal, East Riyadh, Riyadh"
1450000,Floor,4,5,420,"Al Qadisiyah, East Riyadh, Riyadh"
1100000,Floor,4,5,185,"Al Janadriyah, East Riyadh, Riyadh"
750000,Floor,3,4,185,"Al Janadriyah, East Riyadh, Riyadh"
1700000,Villa,4,5,276,"Al Bayan Neighborhood, East Riyadh, Riyadh"
1400000,Floor,5,4,305,"Al Qadisiyah, East Riyadh, Riyadh"
620000,Apartment,3,3,140,"Al Rimal, East Riyadh, Riyadh"
1700000,Villa,5,6,276,"Al Bayan Neighborhood, East Riyadh, Riyadh"
1400000,Floor,4,3,305,"Al Qadisiyah, East Riyadh, Riyadh"
1400000,Floor,4,4,305,"Al Qadisiyah, East Riyadh, Riyadh"
950000,Villa,4,5,500,"Uhud, South Riyadh, Riyadh"
2200000,Apartment,3,3,242,"Al Malqa, North Riyadh, Riyadh"
4800000,Villa,5,5,525,"Al Munsiyah, East Riyadh, Riyadh"
1750000,Floor,6,5,621,"Al Munsiyah, East Riyadh, Riyadh"
1200000,Floor,5,4,200,"Al Qadisiyah, East Riyadh, Riyadh"
750000,Floor,3,3,185,"Al Janadriyah, East Riyadh, Riyadh"
1090000,Apartment,3,4,129,"Al Munsiyah, East Riyadh, Riyadh"
750000,Floor,5,5,173,"Al Janadriyah, East Riyadh, Riyadh"
750000,Floor,5,3,185,"Al Janadriyah, East Riyadh, Riyadh"
1750000,Floor,5,3,621,"Al Munsiyah, East Riyadh, Riyadh"
1750000,Floor,3,3,621,"Al Munsiyah, East Riyadh, Riyadh"
1600000,Floor,3,3,621,"Al Munsiyah, East Riyadh, Riyadh"
1600000,Floor,3,4,621,"Al Munsiyah, East Riyadh, Riyadh"
1750000,Floor,4,5,621,"Al Munsiyah, East Riyadh, Riyadh"
1250000,Floor,3,5,203,"Al Qadisiyah, East Riyadh, Riyadh"
750000,Floor,4,5,173,"Al Janadriyah, East Riyadh, Riyadh"
800000,Apartment,4,4,89,"Al Qadisiyah, East Riyadh, Riyadh"
1250000,Floor,3,4,203,"Al Qadisiyah, East Riyadh, Riyadh"
800000,Apartment,3,4,89,"Al Qadisiyah, East Riyadh, Riyadh"
1250000,Floor,3,4,203,"Al Qadisiyah, East Riyadh, Riyadh"
1250000,Floor,3,4,203,"Al Qadisiyah, East Riyadh, Riyadh"
1350000,Floor,4,4,165,"Al Munsiyah, East Riyadh, Riyadh"
920000,Floor,5,3,150,"Al Rimal, East Riyadh, Riyadh"
485000,Apartment,2,2,650,"Al Hamraa, Central Jeddah, Jeddah"
1150000,Floor,3,4,203,"Al Rimal, East Riyadh, Riyadh"
1550000,Floor,3,5,175,"Al Munsiyah, East Riyadh, Riyadh"
1700000,Floor,3,5,179,"Al Arid, North Riyadh, Riyadh"
2400000,Villa,7,6,484,"Al Nahdah, East Riyadh, Riyadh"
1550000,Floor,6,4,206,"Al Munsiyah, East Riyadh, Riyadh"
2000000,Villa,6,6,276,"Al Maizilah, East Riyadh, Riyadh"
700000,Apartment,4,3,157,"Batha Quraysh, Makkah"
800000,Apartment,5,4,217,"Al Bawadi, North Jeddah, Jeddah"
470000,Apartment,4,3,130,"Al Rayaan, North Jeddah, Jeddah"
1300000,Villa,6,4,450,"Al Wafa Scheme, North Jeddah, Jeddah"
850000,Apartment,5,3,175,"Al Nwwariyah, Makkah"
1250000,Villa,9,7,275,"Al Rahmanyah, North Jeddah, Jeddah"
1100000,Apartment,6,4,199,"Al Rawdah, North Jeddah, Jeddah"
730000,Apartment,3,3,194,"Al Salamah, North Jeddah, Jeddah"
560000,Apartment,5,3,173,"Al Mraikh, North Jeddah, Jeddah"
1050000,Floor,3,3,168,"Al Qadisiyah, East Riyadh, Riyadh"
1550000,Floor,4,5,206,"Al Munsiyah, East Riyadh, Riyadh"
800000,Apartment,3,2,120,"Al Mahdiyah, West Riyadh, Riyadh"
1700000,Villa,7,6,225,"Al Rimal, East Riyadh, Riyadh"
2300000,Villa,5,5,420,"Al Bayan Neighborhood, East Riyadh, Riyadh"
2300000,Villa,5,5,420,"Al Bayan Neighborhood, East Riyadh, Riyadh"
1200000,Villa,3,4,350,"Okaz, South Riyadh, Riyadh"
2300000,Villa,8,5,375,"Al Janadriyah, East Riyadh, Riyadh"
710000,Apartment,4,3,132,"Al Rimal, East Riyadh, Riyadh"
2000000,Villa,4,5,276,"Al Maizilah, East Riyadh, Riyadh"
770000,Apartment,3,3,150,"Al Rimal, East Riyadh, Riyadh"
2100000,Villa,5,5,328,"Al Rimal, East Riyadh, Riyadh"
860000,Apartment,3,3,184,"Al Rimal, East Riyadh, Riyadh"
1100000,Floor,4,5,165,"Al Nadwa District, East Riyadh, Riyadh"
3500000,Villa,8,4,337,"Al Yasmin, North Riyadh, Riyadh"
1350000,Floor,4,4,298,"Al Qadisiyah, East Riyadh, Riyadh"
700000,Apartment,3,3,151,"Batha Quraysh, Makkah"
1250000,Villa,4,7,527,"Al Amwaj, Al Khobar"
3000000,Villa,6,6,436,"Al Sheraa, Al Khobar"
2900000,Villa,6,6,395,"Al Sheraa, Al Khobar"
1100000,Floor,6,5,205,"Al Janadriyah, East Riyadh, Riyadh"
550000,Apartment,3,3,128,"Al Zahrah, West Riyadh, Riyadh"
4500000,Villa,5,6,360,"Al Narjis, North Riyadh, Riyadh"
1550000,Floor,4,4,206,"Al Munsiyah, East Riyadh, Riyadh"
2350000,Villa,5,5,250,"Al Yarmuk, East Riyadh, Riyadh"
1600000,Floor,5,5,206,"Al Munsiyah, East Riyadh, Riyadh"
5880000,Villa,5,7,304,"Al Malqa, North Riyadh, Riyadh"
3400000,Villa,6,9,500,"Al Buhairah, Al Khobar"
3200000,Villa,6,8,440,"Al Buhairah, Al Khobar"
1500000,Villa,6,8,437,"Al Sheraa, Al Khobar"
1300000,Villa,6,6,415,"Al Sawari, Al Khobar"
850000,Floor,4,3,192,"Al Janadriyah, East Riyadh, Riyadh"
1350000,Floor,4,3,185,"Al Munsiyah, East Riyadh, Riyadh"
2000000,Villa,4,7,276,"Al Maizilah, East Riyadh, Riyadh"
1350000,Floor,3,4,185,"Al Munsiyah, East Riyadh, Riyadh"
1200000,Villa,4,4,200,"Tuwaiq, West Riyadh, Riyadh"
3100000,Villa,5,5,309,"Al Munsiyah, East Riyadh, Riyadh"
1200000,Floor,4,3,165,"Al Rimal, East Riyadh, Riyadh"
1300000,Floor,3,3,164,"Al Rimal, East Riyadh, Riyadh"
1250000,Floor,3,3,164,"Al Rimal, East Riyadh, Riyadh"
1300000,Floor,3,3,164,"Al Rimal, East Riyadh, Riyadh"
850000,Floor,4,3,205,"Al Janadriyah, East Riyadh, Riyadh"
1150000,Floor,4,3,168,"Al Qadisiyah, East Riyadh, Riyadh"
1150000,Floor,5,4,203,"Al Rimal, East Riyadh, Riyadh"
2000000,Villa,6,5,276,"Al Maizilah, East Riyadh, Riyadh"
1800000,Villa,6,9,581,"Al Sheraa, Al Khobar"
2000000,Villa,4,5,276,"Al Maizilah, East Riyadh, Riyadh"
1800000,Villa,6,6,581,"Al Sheraa, Al Khobar"
950000,Floor,5,4,244,"Al Janadriyah, East Riyadh, Riyadh"
950000,Floor,3,4,244,"Al Janadriyah, East Riyadh, Riyadh"
930000,Floor,4,3,158,"Al Saadah, East Riyadh, Riyadh"
730000,Floor,4,3,131,"Al Saadah, East Riyadh, Riyadh"
2500000,Villa,4,5,250,"Al Yarmuk, East Riyadh, Riyadh"
950000,Floor,4,3,170,"Al Bayan Neighborhood, East Riyadh, Riyadh"
1100000,Floor,5,5,570,"Al Qadisiyah, East Riyadh, Riyadh"
950000,Floor,6,5,170,"Al Bayan Neighborhood, East Riyadh, Riyadh"
950000,Floor,5,3,170,"Al Bayan Neighborhood, East Riyadh, Riyadh"
650000,Floor,4,5,184,"Badr, South Riyadh, Riyadh"
1600000,Floor,5,5,206,"Al Munsiyah, East Riyadh, Riyadh"
1350000,Floor,4,3,185,"Al Munsiyah, East Riyadh, Riyadh"
1600000,Floor,4,5,206,"Al Munsiyah, East Riyadh, Riyadh"
3800000,Villa,5,9,450,"Al Yarmuk, East Riyadh, Riyadh"
850000,Floor,3,3,170,"Al Bayan Neighborhood, East Riyadh, Riyadh"
850000,Floor,4,3,170,"Al Bayan Neighborhood, East Riyadh, Riyadh"
950000,Apartment,4,3,159,"Al Qadisiyah, East Riyadh, Riyadh"
1100000,Floor,4,4,570,"Al Qadisiyah, East Riyadh, Riyadh"
950000,Apartment,3,3,159,"Al Qadisiyah, East Riyadh, Riyadh"
950000,Apartment,3,3,159,"Al Qadisiyah, East Riyadh, Riyadh"
1550000,Floor,4,5,206,"Al Munsiyah, East Riyadh, Riyadh"
1150000,Villa,5,7,262,"Al Sawari, Al Khobar"
1200000,Floor,3,3,243,"Al Qadisiyah, East Riyadh, Riyadh"
2500000,Villa,6,6,250,"Al Yarmuk, East Riyadh, Riyadh"
850000,Floor,4,3,170,"Al Bayan Neighborhood, East Riyadh, Riyadh"
2500000,Villa,4,5,250,"Al Yarmuk, East Riyadh, Riyadh"
2350000,Villa,5,6,250,"Al Yarmuk, East Riyadh, Riyadh"
2500000,Villa,5,6,250,"Al Yarmuk, East Riyadh, Riyadh"
3600000,Villa,4,7,250,"Al Arid, North Riyadh, Riyadh"
1350000,Floor,4,5,185,"Al Munsiyah, East Riyadh, Riyadh"
1100000,Floor,2,3,131,"Al Munsiyah, East Riyadh, Riyadh"
900000,Floor,5,4,206,"Al Janadriyah, East Riyadh, Riyadh"
1150000,Floor,4,3,168,"Al Qadisiyah, East Riyadh, Riyadh"
1600000,Villa,5,6,600,"Al Janadriyah, East Riyadh, Riyadh"
2350000,Villa,5,5,250,"Al Yarmuk, East Riyadh, Riyadh"
880000,Floor,6,4,205,"Al Janadriyah, East Riyadh, Riyadh"
900000,Floor,6,5,205,"Al Janadriyah, East Riyadh, Riyadh"
1400000,Floor,5,4,253,"Al Khaleej, East Riyadh, Riyadh"
950000,Floor,3,4,245,"Al Janadriyah, East Riyadh, Riyadh"
790000,Apartment,3,4,159,"Al Qadisiyah, East Riyadh, Riyadh"
905000,Apartment,3,3,140,"Al Qadisiyah, East Riyadh, Riyadh"
905000,Apartment,4,3,140,"Al Qadisiyah, East Riyadh, Riyadh"
1350000,Villa,5,6,452,"Al Sawari, Al Khobar"
1100000,Floor,6,6,168,"Al Qadisiyah, East Riyadh, Riyadh"
790000,Apartment,3,4,140,"Al Qadisiyah, East Riyadh, Riyadh"
905000,Apartment,4,3,159,"Al Qadisiyah, East Riyadh, Riyadh"
790000,Apartment,4,3,140,"Al Qadisiyah, East Riyadh, Riyadh"
1350000,Floor,3,4,600,"Al Khaleej, East Riyadh, Riyadh"
880000,Apartment,4,4,166,"Al Qadisiyah, East Riyadh, Riyadh"
1050000,Floor,3,3,131,"Al Munsiyah, East Riyadh, Riyadh"
1070000,Apartment,4,3,142,"Al Munsiyah, East Riyadh, Riyadh"
1450000,Floor,5,5,185,"Al Munsiyah, East Riyadh, Riyadh"
1200000,Floor,5,5,243,"Al Qadisiyah, East Riyadh, Riyadh"
1200000,Floor,4,3,242,"Al Qadisiyah, East Riyadh, Riyadh"
1200000,Floor,4,4,242,"Al Qadisiyah, East Riyadh, Riyadh"
1200000,Floor,4,5,242,"Al Qadisiyah, East Riyadh, Riyadh"
950000,Apartment,3,3,153,"Al Munsiyah, East Riyadh, Riyadh"
1070000,Apartment,3,3,142,"Al Munsiyah, East Riyadh, Riyadh"
905000,Apartment,3,3,137,"Al Munsiyah, East Riyadh, Riyadh"
2500000,Villa,5,5,250,"Al Munsiyah, East Riyadh, Riyadh"
3100000,Villa,4,3,375,"Al Mahdiyah, West Riyadh, Riyadh"
4200000,Villa,3,4,362,"Al Yasmin, North Riyadh, Riyadh"
1450000,Floor,5,5,185,"Al Munsiyah, East Riyadh, Riyadh"
780000,Apartment,3,3,119,"Dhahrat Laban, West Riyadh, Riyadh"
790000,Apartment,6,4,203,"Al Manar, North Jeddah, Jeddah"
1000000,Villa,7,5,200,"Tuwaiq, West Riyadh, Riyadh"
870000,Apartment,3,3,138,"Al Mahdiyah, West Riyadh, Riyadh"
700000,Apartment,5,3,157,"Al Waha, North Jeddah, Jeddah"
1250000,Floor,3,5,260,"Al Qadisiyah, East Riyadh, Riyadh"
730000,Apartment,4,4,80,"Al Rimal, East Riyadh, Riyadh"
1300000,Villa,4,4,250,"Al Janadriyah, East Riyadh, Riyadh"
750000,Floor,3,5,242,"Okaz, South Riyadh, Riyadh"
450000,Apartment,2,3,103,"Badr, South Riyadh, Riyadh"
