Price,Property Type,Number Of Bedrooms,Number Of Bathrooms,Area,Location
"2,350,000",Floor,3,5,237 Sq. M.,"Al Narjis, North Riyadh, Riyadh"
"1,700,000",Floor,3,3,220 Sq. M.,"Qurtubah, East Riyadh, Riyadh"
"3,500,000",Villa,5,5,408 Sq. M.,"Qurtubah, East Riyadh, Riyadh"
"6,300,000",Villa,11,7,442 Sq. M.,"Al Arid, North Riyadh, Riyadh"
"1,250,000",Floor,3,4,230 Sq. M.,"Al Khaleej, East Riyadh, Riyadh"
"1,115,000",Apartment,3,3,146 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"1,148,000",Apartment,3,3,118 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"1,450,000",Floor,3,3,141 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"1,400,000",Villa,3,3,177 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"1,300,000",Floor,3,3,131 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"400,000",Apartment,1,1,62 Sq. M.,King Abdullah Economic City
"2,000,000",Villa,8,3,492 Sq. M.,"Al Nasim Al Gharbi, East Riyadh, Riyadh"
"595,000",Apartment,5,3,158 Sq. M.,"Al Safa, North Jeddah, Jeddah"
"6,100,000",Villa,5,2,"1,232 Sq. M.","Al Fayha, East Riyadh, Riyadh"
"1,350,000",Apartment,2,3,99 Sq. M.,"Al Malqa, North Riyadh, Riyadh"
"1,500,000",Apartment,3,3,110 Sq. M.,"Al Narjis, North Riyadh, Riyadh"
"550,000",Floor,7,6,450 Sq. M.,"Badr, South Riyadh, Riyadh"
"3,600,000",Villa,11,9,400 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"399,000",Apartment,3,3,616 Sq. M.,"Al Nuzhah, North Jeddah, Jeddah"
"1,150,000",Villa,8,6,250 Sq. M.,"King Fahd Suburb, Dammam"
"950,000",Floor,3,3,195 Sq. M.,"Al Janadriyah, East Riyadh, Riyadh"
"1,100,000",Villa,4,3,272 Sq. M.,"Tuwaiq, West Riyadh, Riyadh"
"2,500,000",Villa,3,3,267 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"920,000",Villa,5,7,304 Sq. M.,"Al Manar, Unayzah"
"2,700,000",Villa,5,5,400 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"2,150,000",Villa,4,4,391 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"1,600,000",Rest House,6,7,408 Sq. M.,Al Khobar
"1,750,000",Rest House,1,1,500 Sq. M.,"Al Sheraa, Al Khobar"
"1,700,000",Villa,4,7,312 Sq. M.,"Al Nadhim, East Riyadh, Riyadh"
"4,000,000",Villa,11,11,895 Sq. M.,"Madinat Al Bohairat, North Jeddah, Jeddah"
"1,450,000",Apartment,4,3,174 Sq. M.,"Qurtubah, East Riyadh, Riyadh"
"2,400,000",Villa,5,4,420 Sq. M.,"Al Bayan Neighborhood, East Riyadh, Riyadh"
"320,000",Apartment,2,2,659 Sq. M.,"Al Mraikh, North Jeddah, Jeddah"
"580,000",Apartment,5,4,163 Sq. M.,"As Salamah, Makkah"
"2,100,000",Villa,4,7,436 Sq. M.,"Al Sheraa, Al Khobar"
"1,450,000",Apartment,5,4,174 Sq. M.,"Qurtubah, East Riyadh, Riyadh"
"2,150,000",Villa,5,7,356 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"2,200,000",Villa,5,6,413 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"449,000",Apartment,3,2,500 Sq. M.,"Al Naim, North Jeddah, Jeddah"
"900,000",Floor,3,4,750 Sq. M.,"Dhahrat Al Badiah, West Riyadh, Riyadh"
"1,800,000",Villa,8,8,437 Sq. M.,"Al Sheraa, Al Khobar"
"1,450,000",Apartment,5,2,128 Sq. M.,"Al Jamiah, Makkah"
"8,000,000",Villa,11,11,900 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"2,900,000",Villa,9,9,300 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"3,800,000",Villa,6,6,418 Sq. M.,"King Salman, Riyadh"
"1,400,000",Floor,4,4,234 Sq. M.,"Al Khaleej, East Riyadh, Riyadh"
"900,000",Floor,4,5,220 Sq. M.,"Al Qadisiyah, East Riyadh, Riyadh"
"3,200,000",Villa,5,1,263 Sq. M.,"Al Narjis, North Riyadh, Riyadh"
"4,400,000",Villa,6,5,312 Sq. M.,"Al Narjis, North Riyadh, Riyadh"
"1,900,000",Villa,5,5,691 Sq. M.,"Al Jisr, Al Khobar"
"1,700,000",Apartment,3,4,238 Sq. M.,"Al Narjis, North Riyadh, Riyadh"
"890,000",Apartment,4,4,170 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"1,245,000",Apartment,6,4,156 Sq. M.,"Al Zahraa, North Jeddah, Jeddah"
"890,000",Apartment,2,2,98 Sq. M.,"Al Yarmuk, East Riyadh, Riyadh"
"9,180,000",Rest House,4,4,"1,080 Sq. M.","Al Arid, North Riyadh, Riyadh"
"1,750,000",Floor,2,1,176 Sq. M.,"Al Narjis, North Riyadh, Riyadh"
"1,380,000",Floor,4,1,210 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"1,350,000",Villa,7,5,674 Sq. M.,Aleasiluh 1 Jazan Region
"560,000",Apartment,5,3,202 Sq. M.,"Al Muhammadiyah 2, Jazan"
"990,000",Rest House,2,4,254 Sq. M.,"Al Rawabi, Unayzah"
"1,450,000",Apartment,5,2,128 Sq. M.,"Al Jamiah, Makkah"
"485,000",Apartment,2,3,157 Sq. M.,"Al Dar Al Baida, South Riyadh, Riyadh"
"1,000,000",Apartment,2,2,118 Sq. M.,"Al Izdihar, East Riyadh, Riyadh"
"2,600,000",Villa,5,5,312 Sq. M.,"King Khalid International Airport, North Riyadh, Riyadh"
"750,000",Apartment,4,3,120 Sq. M.,"Al Rawdah, North Jeddah, Jeddah"
"700,000",Apartment,4,4,210 Sq. M.,"Al Aziziyah, North Jeddah, Jeddah"
"850,000",Apartment,5,5,197 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"770,000",Apartment,4,3,187 Sq. M.,"King Fahd Suburb, Dammam"
"4,000,000",Villa,5,8,415 Sq. M.,"Al Yasmin, North Riyadh, Riyadh"
"7,000,000",Villa,9,5,507 Sq. M.,"Al Malqa, North Riyadh, Riyadh"
"1,100,000",Villa,7,4,272 Sq. M.,"Tuwaiq, West Riyadh, Riyadh"
"740,000",Apartment,3,3,50 Sq. M.,"Al Qadisiyah, East Riyadh, Riyadh"
"2,000,000",Villa,5,4,450 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"2,000,000",Floor,4,4,"1,056 Sq. M.","Al Yarmuk, East Riyadh, Riyadh"
"3,300,000",Villa,4,5,339 Sq. M.,"King Abdulaziz District, East Riyadh, Riyadh"
"6,000,000",Villa,4,5,500 Sq. M.,"King Abduallah, North Riyadh, Riyadh"
"2,200,000",Villa,5,6,400 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"950,000",Apartment,4,3,118 Sq. M.,"Al Aziziyah, Makkah"
"1,800,000",Villa,4,5,266 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"650,000",Apartment,4,4,242 Sq. M.,"Badr, South Riyadh, Riyadh"
"1,500,000",Apartment,5,2,219 Sq. M.,"Al Yarmuk, East Riyadh, Riyadh"
"2,100,000",Villa,7,2,319 Sq. M.,"Al Yarmuk, East Riyadh, Riyadh"
"600,000",Apartment,5,3,200 Sq. M.,"Umm Hablain Al Gharbia, Jeddah"
"4,000,000",Villa,6,5,595 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"595,000",Apartment,4,4,133 Sq. M.,"Al Manar, North Jeddah, Jeddah"
"1,665,000",Apartment,4,4,118 Sq. M.,"Qurtubah, East Riyadh, Riyadh"
"1,050,000",Villa,6,3,265 Sq. M.,"Tuwaiq, West Riyadh, Riyadh"
"820,000",Floor,4,4,212 Sq. M.,"Namar, West Riyadh, Riyadh"
"650,000",Apartment,3,3,124 Sq. M.,"Al Hamraa, Central Jeddah, Jeddah"
"830,000",Apartment,5,4,189 Sq. M.,"Al Zahraa, North Jeddah, Jeddah"
"3,850,000",Villa,6,4,625 Sq. M.,"Ghirnatah, East Riyadh, Riyadh"
"1,000,000",Floor,3,4,184 Sq. M.,"Al Nahdah, East Riyadh, Riyadh"
"900,000",Apartment,5,4,172 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"311,000",Apartment,1,1,62 Sq. M.,King Abdullah Economic City
"690,000",Apartment,6,5,187 Sq. M.,"Prince Abdulmajeed, South Jeddah, Jeddah"
"1,000,000",Apartment,5,3,93 Sq. M.,"Tuwaiq, West Riyadh, Riyadh"
"630,000",Apartment,4,3,131 Sq. M.,"Al Manar, North Jeddah, Jeddah"
"2,200,000",Villa,5,5,413 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"2,300,000",Villa,5,5,158 Sq. M.,"Al Arid, North Riyadh, Riyadh"
"1,400,000",Villa,3,4,280 Sq. M.,"Dhahrat Laban, West Riyadh, Riyadh"
"1,400,000",Villa,5,5,280 Sq. M.,"Dhahrat Laban, West Riyadh, Riyadh"
"1,400,000",Villa,3,4,280 Sq. M.,"Dhahrat Laban, West Riyadh, Riyadh"
"1,300,000",Floor,4,3,540 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"1,550,000",Villa,9,9,472 Sq. M.,"Al Hajla Al Jadid, Makkah"
"1,750,000",Villa,10,10,375 Sq. M.,"Al Rahmanyah, North Jeddah, Jeddah"
"3,300,000",Villa,5,4,357 Sq. M.,"Qurtubah, East Riyadh, Riyadh"
"3,500,000",Villa,11,7,315 Sq. M.,"Al Arid, North Riyadh, Riyadh"
"720,000",Apartment,7,5,171 Sq. M.,"Al Rahmanyah, North Jeddah, Jeddah"
"1,450,000",Villa,4,3,252 Sq. M.,"Al Rahmanyah, North Jeddah, Jeddah"
"740,000",Apartment,4,4,143 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"320,000",Apartment,3,3,659 Sq. M.,"Al Mraikh, North Jeddah, Jeddah"
"320,000",Apartment,3,2,659 Sq. M.,"Al Mraikh, North Jeddah, Jeddah"
"320,000",Apartment,3,2,659 Sq. M.,"Al Mraikh, North Jeddah, Jeddah"
"650,000",Apartment,4,3,123 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"3,000,000",Villa,5,3,407 Sq. M.,"Al Naim, North Jeddah, Jeddah"
"1,850,000",Apartment,3,3,153 Sq. M.,"Al Wadi, North Riyadh, Riyadh"
"279,000",Apartment,2,2,"1,784 Sq. M.","Al Bawadi, North Jeddah, Jeddah"
"1,850,000",Villa,5,4,270 Sq. M.,"Al Nadwa District, East Riyadh, Riyadh"
"1,350,000",Floor,3,3,141 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"1,250,000",Villa,3,4,188 Sq. M.,"Al Qadisiyah, East Riyadh, Riyadh"
"770,000",Apartment,3,3,630 Sq. M.,"Badr, South Riyadh, Riyadh"
"590,000",Apartment,3,3,133 Sq. M.,"Al Hazm, West Riyadh, Riyadh"
"1,500,000",Villa,6,7,438 Sq. M.,"Al Sheraa, Al Khobar"
"320,000",Apartment,3,3,659 Sq. M.,"Al Mraikh, North Jeddah, Jeddah"
"320,000",Apartment,3,3,659 Sq. M.,"Al Mraikh, North Jeddah, Jeddah"
"780,000",Villa,5,2,187 Sq. M.,"Al Nuzhah, North Jeddah, Jeddah"
"320,000",Apartment,3,3,659 Sq. M.,"Al Mraikh, North Jeddah, Jeddah"
"320,000",Apartment,3,3,659 Sq. M.,"Al Mraikh, North Jeddah, Jeddah"
"1,020,000",Floor,5,3,166 Sq. M.,"Al Qadisiyah, East Riyadh, Riyadh"
"2,100,000",Apartment,3,3,166 Sq. M.,"Al Malqa, North Riyadh, Riyadh"
"550,000",Apartment,5,3,217 Sq. M.,"Ar Rehab 3, Jazan"
"370,000",Apartment,3,3,146 Sq. M.,"Al Suways 1, Jazan"
"550,000",Apartment,5,3,217 Sq. M.,"Ar Rehab 3, Jazan"
"370,000",Apartment,4,3,145 Sq. M.,"Al Suways 1, Jazan"
"540,000",Apartment,5,3,217 Sq. M.,"Al Rawdah, Abu Arish"
"7,000,000",Villa,10,8,400 Sq. M.,"Al Khalidiyah, Al Diriyah"
"1,200,000",Floor,4,3,177 Sq. M.,"Al Janadriyah, East Riyadh, Riyadh"
"560,000",Apartment,5,3,164 Sq. M.,"Al Rehab, North Jeddah, Jeddah"
"1,500,000",Floor,3,5,251 Sq. M.,"Al Khaleej, East Riyadh, Riyadh"
"1,200,000",Floor,3,5,230 Sq. M.,"Al Khaleej, East Riyadh, Riyadh"
"630,000",Apartment,6,4,212 Sq. M.,"Ar Rehab 1, Jazan"
"1,249,000",Villa,10,6,416 Sq. M.,"Al Zahrah, Madina"
"5,500,000",Villa,7,9,415 Sq. M.,"Al Yasmin, North Riyadh, Riyadh"
"1,550,000",Apartment,5,5,213 Sq. M.,"Al Salamah, North Jeddah, Jeddah"
"1,750,000",Apartment,5,4,211 Sq. M.,"Al Zahraa, North Jeddah, Jeddah"
"1,700,000",Villa,11,6,281 Sq. M.,"Al Saadah, East Riyadh, Riyadh"
"540,000",Apartment,5,3,217 Sq. M.,"Al Rawdah, Abu Arish"
"730,000",Apartment,7,3,240 Sq. M.,"Al Suways 1, Jazan"
"1,150,000",Villa,5,4,315 Sq. M.,"Al Janadriyah, East Riyadh, Riyadh"
"2,400,000",Villa,4,4,484 Sq. M.,"Al Nahdah, East Riyadh, Riyadh"
"1,127,500",Apartment,4,1,139 Sq. M.,"Al Narjis, North Riyadh, Riyadh"
"1,000,000",Villa,5,5,312 Sq. M.,"Al Aziziyah, South Riyadh, Riyadh"
"3,500,000",Villa,4,5,300 Sq. M.,"King Abduallah, North Riyadh, Riyadh"
"540,000",Apartment,5,4,217 Sq. M.,"Al Rawdah, Abu Arish"
"490,000",Apartment,4,3,184 Sq. M.,"Al Suways 2, Jazan"
"620,000",Apartment,5,4,179 Sq. M.,"Bryman, North Jeddah, Jeddah"
"870,000",Floor,4,4,138 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"1,000,000",Floor,3,3,177 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"1,450,000",Apartment,3,4,186 Sq. M.,"Qurtubah, East Riyadh, Riyadh"
"1,850,000",Floor,3,4,174 Sq. M.,"Qurtubah, East Riyadh, Riyadh"
"1,750,000",Villa,4,6,405 Sq. M.,"Al Yarmuk, East Riyadh, Riyadh"
"978,000",Apartment,3,3,118 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"800,000",Apartment,2,3,393 Sq. M.,"Al Nahdah, East Riyadh, Riyadh"
"330,000",Apartment,4,3,"1,920 Sq. M.","Al Jameah District, South Jeddah, Jeddah"
"1,850,000",Floor,3,3,186 Sq. M.,"Qurtubah, East Riyadh, Riyadh"
"1,055,000",Apartment,3,3,106 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"1,400,000",Floor,4,6,287 Sq. M.,"Al Maizilah, East Riyadh, Riyadh"
"900,000",Floor,5,2,155 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"1,300,000",Floor,2,3,492 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"350,000",Apartment,3,3,900 Sq. M.,"Al Safa, North Jeddah, Jeddah"
"1,800,000",Villa,4,4,875 Sq. M.,"Al Yarmuk, East Riyadh, Riyadh"
"620,000",Apartment,3,3,250 Sq. M.,"Al Uraija Al Gharbiyah, West Riyadh, Riyadh"
"650,000",Apartment,3,4,116 Sq. M.,"Alawali, West Riyadh, Riyadh"
"530,000",Apartment,3,3,135 Sq. M.,"Al Hazm, West Riyadh, Riyadh"
"470,000",Apartment,3,2,114 Sq. M.,"Tuwaiq, West Riyadh, Riyadh"
"800,000",Floor,3,3,180 Sq. M.,"Najd, Al Jubaylah"
"1,050,000",Apartment,3,3,129 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"950,000",Apartment,3,3,161 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"900,000",Apartment,3,3,478 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"850,000",Apartment,3,3,125 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"850,000",Apartment,3,3,125 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"730,000",Apartment,5,3,130 Sq. M.,"Al Naim, North Jeddah, Jeddah"
"450,000",Apartment,3,2,119 Sq. M.,"Mishrifah, North Jeddah, Jeddah"
"600,000",Apartment,4,3,174 Sq. M.,"Al Mraikh, North Jeddah, Jeddah"
"1,300,000",Villa,6,4,264 Sq. M.,"Al Hazm, West Riyadh, Riyadh"
"1,500,000",Villa,6,5,264 Sq. M.,"Al Hazm, West Riyadh, Riyadh"
"1,650,000",Floor,4,3,195 Sq. M.,"Qurtubah, East Riyadh, Riyadh"
"730,000",Apartment,5,3,130 Sq. M.,"Al Naim, North Jeddah, Jeddah"
"810,000",Apartment,2,4,114 Sq. M.,"Al Manar, East Riyadh, Riyadh"
"1,200,000",Floor,5,4,230 Sq. M.,"Al Khaleej, East Riyadh, Riyadh"
"1,500,000",Apartment,3,4,133 Sq. M.,"Al Arid, North Riyadh, Riyadh"
"900,000",Apartment,5,5,162 Sq. M.,"Al Faisaliyah, Central Jeddah, Jeddah"
"4,000,000",Villa,5,4,357 Sq. M.,"King Abdulaziz District, East Riyadh, Riyadh"
"1,900,000",Apartment,6,5,173 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"1,200,000",Villa,7,7,500 Sq. M.,"Al Jalawiyah, Dammam"
"1,250,000",Floor,3,3,215 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"950,000",Apartment,6,4,200 Sq. M.,"Dhahrat Laban, West Riyadh, Riyadh"
"4,300,000",Villa,5,10,300 Sq. M.,"Al Narjis, North Riyadh, Riyadh"
"3,150,000",Villa,5,9,250 Sq. M.,"Al Narjis, North Riyadh, Riyadh"
"5,750,000",Villa,6,10,479 Sq. M.,"Al Narjis, North Riyadh, Riyadh"
"700,000",Apartment,4,3,81 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"1,050,000",Apartment,3,5,172 Sq. M.,"Al Qadisiyah, East Riyadh, Riyadh"
"2,400,000",Villa,6,7,250 Sq. M.,"Al Yarmuk, East Riyadh, Riyadh"
"2,400,000",Villa,5,6,250 Sq. M.,"Al Yarmuk, East Riyadh, Riyadh"
"1,450,000",Floor,3,3,141 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"1,200,000",Floor,3,3,230 Sq. M.,"Al Khaleej, East Riyadh, Riyadh"
"1,780,000",Villa,8,4,375 Sq. M.,"Tuwaiq, West Riyadh, Riyadh"
"2,100,000",Villa,7,5,328 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"2,750,000",Villa,6,7,317 Sq. M.,"Al Khaleej, East Riyadh, Riyadh"
"1,400,000",Floor,5,5,305 Sq. M.,"Al Qadisiyah, East Riyadh, Riyadh"
"1,350,000",Floor,3,3,232 Sq. M.,"Al Qadisiyah, East Riyadh, Riyadh"
"1,020,000",Floor,3,3,166 Sq. M.,"Al Qadisiyah, East Riyadh, Riyadh"
"2,750,000",Villa,6,7,317 Sq. M.,"Al Khaleej, East Riyadh, Riyadh"
"480,000",Apartment,5,3,181 Sq. M.,"Al Shati, Jazan"
"740,000",Apartment,4,3,117 Sq. M.,"Al Rawdah, North Jeddah, Jeddah"
"2,200,000",Villa,5,5,275 Sq. M.,"Al Maizilah, East Riyadh, Riyadh"
"350,000",Apartment,3,5,219 Sq. M.,"Al Dar Al Baida, South Riyadh, Riyadh"
"900,000",Apartment,4,4,158 Sq. M.,"Al Naim, North Jeddah, Jeddah"
"900,000",Apartment,4,4,158 Sq. M.,"Al Naim, North Jeddah, Jeddah"
"1,800,000",Villa,7,5,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"2,000,000",Villa,5,4,210 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"2,500,000",Villa,7,6,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"3,000,000",Villa,7,5,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"800,000",Apartment,3,3,155 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"900,000",Apartment,6,4,188 Sq. M.,"Al Naim, North Jeddah, Jeddah"
"2,200,000",Villa,6,5,225 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"680,000",Apartment,2,3,520 Sq. M.,"Al Nasim Al Sharqi, East Riyadh, Riyadh"
"580,000",Apartment,3,3,124 Sq. M.,"Al Suwaidi, West Riyadh, Riyadh"
"450,000",Apartment,3,3,173 Sq. M.,"Badr, South Riyadh, Riyadh"
"950,000",Floor,3,3,500 Sq. M.,"Shubra, West Riyadh, Riyadh"
"3,200,000",Villa,3,6,350 Sq. M.,"Al Narjis, North Riyadh, Riyadh"
"2,400,000",Villa,3,5,336 Sq. M.,"Al Qadisiyah, East Riyadh, Riyadh"
"1,350,000",Floor,6,3,186 Sq. M.,"Al Munsiyah, East Riyadh, Riyadh"
"2,100,000",Villa,4,5,328 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"750,000",Floor,3,2,208 Sq. M.,"Al Janadriyah, East Riyadh, Riyadh"
"1,800,000",Villa,5,5,495 Sq. M.,"Al Tahliyah, Al Khobar"
"1,600,000",Rest House,4,3,875 Sq. M.,"Al Sheraa, Al Khobar"
"1,450,000",Apartment,4,4,156 Sq. M.,"Qurtubah, East Riyadh, Riyadh"
"1,450,000",Apartment,5,4,156 Sq. M.,"Qurtubah, East Riyadh, Riyadh"
"1,450,000",Apartment,6,4,156 Sq. M.,"Qurtubah, East Riyadh, Riyadh"
"1,550,000",Floor,4,6,251 Sq. M.,"Al Khaleej, East Riyadh, Riyadh"
"3,300,000",Villa,6,5,383 Sq. M.,"Qurtubah, East Riyadh, Riyadh"
"1,250,000",Floor,4,4,230 Sq. M.,"Al Khaleej, East Riyadh, Riyadh"
"16,000,000",Villa,4,7,917 Sq. M.,"King Salman, Riyadh"
"765,000",Apartment,3,3,"1,000 Sq. M.","Tuwaiq, West Riyadh, Riyadh"
"1,750,000",Villa,5,4,225 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"1,420,000",Villa,3,2,227 Sq. M.,"Al Rimal, East Riyadh, Riyadh"
"2,200,000",Villa,6,5,225 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"4,850,000",Villa,5,10,349 Sq. M.,"Al Arid, North Riyadh, Riyadh"
"1,000,000",Apartment,3,4,106 Sq. M.,"Al Khaleej, East Riyadh, Riyadh"
"540,000",Apartment,5,4,217 Sq. M.,"Al Rawdah, Abu Arish"
"830,000",Apartment,3,2,478 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"1,050,000",Apartment,3,3,478 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"880,000",Apartment,3,2,478 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"850,000",Apartment,3,3,478 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"900,000",Apartment,3,2,478 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"1,150,000",Apartment,3,3,478 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"3,000,000",Villa,7,6,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"800,000",Apartment,3,3,130 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"810,000",Apartment,3,3,130 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"799,000",Apartment,3,4,130 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"2,000,000",Villa,7,6,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"3,000,000",Villa,7,6,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"2,100,000",Villa,5,5,210 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"3,100,000",Villa,7,5,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"2,200,000",Villa,7,5,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"850,000",Apartment,3,3,150 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"1,800,000",Villa,7,5,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"1,950,000",Villa,5,7,260 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"1,850,000",Villa,7,6,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"2,200,000",Villa,5,5,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"2,200,000",Villa,7,5,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"1,950,000",Villa,7,5,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"1,950,000",Villa,7,3,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"2,550,000",Villa,7,5,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"2,750,000",Villa,7,5,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"2,250,000",Villa,5,5,270 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"2,750,000",Villa,7,5,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"2,250,000",Villa,7,5,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"2,200,000",Villa,7,5,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"2,250,000",Villa,7,4,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"2,750,000",Villa,7,5,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"2,100,000",Villa,7,3,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"2,200,000",Villa,7,5,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"1,990,000",Villa,7,4,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"800,000",Apartment,3,3,150 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"2,000,000",Villa,6,5,260 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"1,900,000",Villa,7,5,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"1,000,000",Apartment,3,2,478 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"900,000",Apartment,3,3,478 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"920,000",Apartment,3,3,478 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"900,000",Apartment,3,4,478 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"3,000,000",Villa,6,4,300 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"800,000",Apartment,3,3,150 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"1,990,000",Villa,6,6,200 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"1,800,000",Villa,5,3,200 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"880,000",Apartment,3,3,150 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"2,000,000",Villa,6,5,200 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"2,500,000",Villa,7,6,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"2,000,000",Villa,4,6,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
"3,200,000",Villa,5,5,366 Sq. M.,"Al Mahdiyah, West Riyadh, Riyadh"
