Price,Property Type,Number Of Bedrooms,Number Of Bathrooms,Area,Location
1115000,APARTMENT,3,3,146,"AL MUNSIYAH, EAST RIYADH, RIYADH"
1400000,VILLA,3,3,177,"AL MUNSIYAH, EAST RIYADH, RIYADH"
1300000,FLOOR,3,3,131,"AL MUNSIYAH, EAST RIYADH, RIYADH"
400000,APARTMENT,1,1,62,OTHER
2000000,VILLA,8,3,492,OTHER
595000,APARTMENT,5,3,158,OTHER
6100000,VILLA,5,2,1232,OTHER
1350000,APARTMENT,2,3,99,OTHER
1500000,APARTMENT,3,3,110,"AL NARJIS, NORTH RIYADH, RIYADH"
550000,FLOOR,7,6,450,"BADR, SOUTH RIYADH, RIYADH"
3600000,VILLA,11,9,400,"AL MAHDIYAH, WEST RIYADH, RIYADH"
399000,APARTMENT,3,3,616,OTHER
1150000,VILLA,8,6,250,OTHER
2500000,VILLA,3,3,267,"AL RIMAL, EAST RIYADH, RIYADH"
920000,VILLA,5,7,304,OTHER
2700000,VILLA,5,5,400,"AL MAHDIYAH, WEST RIYADH, RIYADH"
2150000,VILLA,4,4,391,"AL MAHDIYAH, WEST RIYADH, RIYADH"
1600000,REST HOUSE,6,7,408,OTHER
1750000,REST HOUSE,1,1,500,OTHER
1700000,VILLA,4,7,312,OTHER
4000000,VILLA,11,11,895,OTHER
320000,APARTMENT,2,2,659,OTHER
2100000,VILLA,4,7,436,OTHER
1450000,APARTMENT,5,4,174,"QURTUBAH, EAST RIYADH, RIYADH"
2150000,VILLA,5,7,356,"AL MAHDIYAH, WEST RIYADH, RIYADH"
2200000,VILLA,5,6,413,"AL MAHDIYAH, WEST RIYADH, RIYADH"
449000,APARTMENT,3,2,500,OTHER
900000,FLOOR,3,4,750,OTHER
1800000,VILLA,8,8,437,OTHER
1450000,APARTMENT,5,2,128,OTHER
8000000,VILLA,11,11,900,"AL MAHDIYAH, WEST RIYADH, RIYADH"
2900000,VILLA,9,9,300,"AL MUNSIYAH, EAST RIYADH, RIYADH"
3800000,VILLA,6,6,418,OTHER
1400000,FLOOR,4,4,234,OTHER
900000,FLOOR,4,5,220,"AL QADISIYAH, EAST RIYADH, RIYADH"
3200000,VILLA,5,1,263,"AL NARJIS, NORTH RIYADH, RIYADH"
4400000,VILLA,6,5,312,"AL NARJIS, NORTH RIYADH, RIYADH"
1700000,APARTMENT,3,4,238,"AL NARJIS, NORTH RIYADH, RIYADH"
890000,APARTMENT,4,4,170,"AL RIMAL, EAST RIYADH, RIYADH"
1245000,APARTMENT,6,4,156,OTHER
890000,APARTMENT,2,2,98,OTHER
9180000,REST HOUSE,4,4,1080,"AL ARID, NORTH RIYADH, RIYADH"
1750000,FLOOR,2,1,176,"AL NARJIS, NORTH RIYADH, RIYADH"
1380000,FLOOR,4,1,210,"AL MUNSIYAH, EAST RIYADH, RIYADH"
1350000,VILLA,7,5,674,OTHER
560000,APARTMENT,5,3,202,OTHER
990000,REST HOUSE,2,4,254,OTHER
485000,APARTMENT,2,3,157,OTHER
1000000,APARTMENT,2,2,118,OTHER
2600000,VILLA,5,5,312,OTHER
700000,APARTMENT,4,4,210,OTHER
850000,APARTMENT,5,5,197,"AL SALAMAH, NORTH JEDDAH, JEDDAH"
770000,APARTMENT,4,3,187,OTHER
4000000,VILLA,5,8,415,OTHER
7000000,VILLA,9,5,507,OTHER
1100000,VILLA,7,4,272,"TUWAIQ, WEST RIYADH, RIYADH"
2000000,VILLA,5,4,450,"AL RIMAL, EAST RIYADH, RIYADH"
2000000,FLOOR,4,4,1056,OTHER
3300000,VILLA,4,5,339,OTHER
6000000,VILLA,4,5,500,OTHER
2200000,VILLA,5,6,400,"AL MAHDIYAH, WEST RIYADH, RIYADH"
950000,APARTMENT,4,3,118,OTHER
1800000,VILLA,4,5,266,"AL RIMAL, EAST RIYADH, RIYADH"
650000,APARTMENT,4,4,242,"BADR, SOUTH RIYADH, RIYADH"
1500000,APARTMENT,5,2,219,OTHER
2100000,VILLA,7,2,319,OTHER
600000,APARTMENT,5,3,200,OTHER
4000000,VILLA,6,5,595,"AL MUNSIYAH, EAST RIYADH, RIYADH"
595000,APARTMENT,4,4,133,OTHER
1665000,APARTMENT,4,4,118,"QURTUBAH, EAST RIYADH, RIYADH"
1050000,VILLA,6,3,265,"TUWAIQ, WEST RIYADH, RIYADH"
820000,FLOOR,4,4,212,OTHER
650000,APARTMENT,3,3,124,OTHER
830000,APARTMENT,5,4,189,OTHER
3850000,VILLA,6,4,625,OTHER
1000000,FLOOR,3,4,184,OTHER
900000,APARTMENT,5,4,172,"AL RIMAL, EAST RIYADH, RIYADH"
311000,APARTMENT,1,1,62,OTHER
690000,APARTMENT,6,5,187,OTHER
1000000,APARTMENT,5,3,93,"TUWAIQ, WEST RIYADH, RIYADH"
630000,APARTMENT,4,3,131,OTHER
2200000,VILLA,5,5,413,"AL MAHDIYAH, WEST RIYADH, RIYADH"
2300000,VILLA,5,5,158,"AL ARID, NORTH RIYADH, RIYADH"
1400000,VILLA,3,4,280,OTHER
1400000,VILLA,5,5,280,OTHER
1300000,FLOOR,4,3,540,"AL MUNSIYAH, EAST RIYADH, RIYADH"
1550000,VILLA,9,9,472,OTHER
1750000,VILLA,10,10,375,OTHER
3300000,VILLA,5,4,357,"QURTUBAH, EAST RIYADH, RIYADH"
3500000,VILLA,11,7,315,"AL ARID, NORTH RIYADH, RIYADH"
720000,APARTMENT,7,5,171,OTHER
1450000,VILLA,4,3,252,OTHER
740000,APARTMENT,4,4,143,"AL SALAMAH, NORTH JEDDAH, JEDDAH"
3000000,VILLA,5,3,407,OTHER
1850000,APARTMENT,3,3,153,OTHER
279000,APARTMENT,2,2,1784,OTHER
1850000,VILLA,5,4,270,OTHER
1350000,FLOOR,3,3,141,"AL MUNSIYAH, EAST RIYADH, RIYADH"
1250000,VILLA,3,4,188,"AL QADISIYAH, EAST RIYADH, RIYADH"
1500000,VILLA,6,7,438,OTHER
780000,VILLA,5,2,187,OTHER
1020000,FLOOR,5,3,166,"AL QADISIYAH, EAST RIYADH, RIYADH"
2100000,APARTMENT,3,3,166,OTHER
370000,APARTMENT,4,3,145,OTHER
540000,APARTMENT,5,3,217,OTHER
7000000,VILLA,10,8,400,OTHER
1200000,FLOOR,4,3,177,"AL JANADRIYAH, EAST RIYADH, RIYADH"
560000,APARTMENT,5,3,164,OTHER
1500000,FLOOR,3,5,251,OTHER
1200000,FLOOR,3,5,230,OTHER
630000,APARTMENT,6,4,212,OTHER
1249000,VILLA,10,6,416,OTHER
5500000,VILLA,7,9,415,OTHER
1700000,VILLA,11,6,281,OTHER
730000,APARTMENT,7,3,240,OTHER
1150000,VILLA,5,4,315,"AL JANADRIYAH, EAST RIYADH, RIYADH"
2400000,VILLA,4,4,484,OTHER
1127500,APARTMENT,4,1,139,"AL NARJIS, NORTH RIYADH, RIYADH"
1000000,VILLA,5,5,312,OTHER
3500000,VILLA,4,5,300,OTHER
620000,APARTMENT,5,4,179,OTHER
870000,FLOOR,4,4,138,"AL RIMAL, EAST RIYADH, RIYADH"
1450000,APARTMENT,3,4,186,"QURTUBAH, EAST RIYADH, RIYADH"
1850000,FLOOR,3,4,174,"QURTUBAH, EAST RIYADH, RIYADH"
1750000,VILLA,4,6,405,OTHER
800000,APARTMENT,2,3,393,OTHER
330000,APARTMENT,4,3,1920,OTHER
1400000,FLOOR,4,6,287,OTHER
900000,FLOOR,5,2,155,"AL RIMAL, EAST RIYADH, RIYADH"
1300000,FLOOR,2,3,492,"AL RIMAL, EAST RIYADH, RIYADH"
350000,APARTMENT,3,3,900,OTHER
1800000,VILLA,4,4,875,OTHER
620000,APARTMENT,3,3,250,OTHER
650000,APARTMENT,3,4,116,OTHER
800000,FLOOR,3,3,180,OTHER
1050000,APARTMENT,3,3,129,"AL RIMAL, EAST RIYADH, RIYADH"
950000,APARTMENT,3,3,161,"AL MAHDIYAH, WEST RIYADH, RIYADH"
900000,APARTMENT,3,3,478,"AL MAHDIYAH, WEST RIYADH, RIYADH"
850000,APARTMENT,3,3,125,"AL MAHDIYAH, WEST RIYADH, RIYADH"
450000,APARTMENT,3,2,119,OTHER
600000,APARTMENT,4,3,174,OTHER
1300000,VILLA,6,4,264,OTHER
1500000,VILLA,6,5,264,OTHER
810000,APARTMENT,2,4,114,OTHER
1200000,FLOOR,5,4,230,OTHER
1500000,APARTMENT,3,4,133,"AL ARID, NORTH RIYADH, RIYADH"
900000,APARTMENT,5,5,162,OTHER
4000000,VILLA,5,4,357,OTHER
1900000,APARTMENT,6,5,173,"AL MUNSIYAH, EAST RIYADH, RIYADH"
1200000,VILLA,7,7,500,OTHER
1250000,FLOOR,3,3,215,"AL RIMAL, EAST RIYADH, RIYADH"
950000,APARTMENT,6,4,200,OTHER
4300000,VILLA,5,10,300,"AL NARJIS, NORTH RIYADH, RIYADH"
3150000,VILLA,5,9,250,"AL NARJIS, NORTH RIYADH, RIYADH"
5750000,VILLA,6,10,479,"AL NARJIS, NORTH RIYADH, RIYADH"
700000,APARTMENT,4,3,81,"AL RIMAL, EAST RIYADH, RIYADH"
1050000,APARTMENT,3,5,172,"AL QADISIYAH, EAST RIYADH, RIYADH"
1200000,FLOOR,3,3,230,OTHER
1780000,VILLA,8,4,375,"TUWAIQ, WEST RIYADH, RIYADH"
2750000,VILLA,6,7,317,OTHER
1400000,FLOOR,5,5,305,"AL QADISIYAH, EAST RIYADH, RIYADH"
1350000,FLOOR,3,3,232,"AL QADISIYAH, EAST RIYADH, RIYADH"
1020000,FLOOR,3,3,166,"AL QADISIYAH, EAST RIYADH, RIYADH"
2200000,VILLA,5,5,275,OTHER
350000,APARTMENT,3,5,219,OTHER
900000,APARTMENT,4,4,158,OTHER
1800000,VILLA,7,5,366,"AL MAHDIYAH, WEST RIYADH, RIYADH"
2000000,VILLA,5,4,210,"AL MAHDIYAH, WEST RIYADH, RIYADH"
2500000,VILLA,7,6,366,"AL MAHDIYAH, WEST RIYADH, RIYADH"
3000000,VILLA,7,5,366,"AL MAHDIYAH, WEST RIYADH, RIYADH"
800000,APARTMENT,3,3,155,"AL MAHDIYAH, WEST RIYADH, RIYADH"
680000,APARTMENT,2,3,520,OTHER
3200000,VILLA,3,6,350,"AL NARJIS, NORTH RIYADH, RIYADH"
2400000,VILLA,3,5,336,"AL QADISIYAH, EAST RIYADH, RIYADH"
1350000,FLOOR,6,3,186,"AL MUNSIYAH, EAST RIYADH, RIYADH"
2100000,VILLA,4,5,328,"AL RIMAL, EAST RIYADH, RIYADH"
750000,FLOOR,3,2,208,"AL JANADRIYAH, EAST RIYADH, RIYADH"
1800000,VILLA,5,5,495,OTHER
1600000,REST HOUSE,4,3,875,OTHER
1450000,APARTMENT,4,4,156,"QURTUBAH, EAST RIYADH, RIYADH"
1450000,APARTMENT,5,4,156,"QURTUBAH, EAST RIYADH, RIYADH"
1450000,APARTMENT,6,4,156,"QURTUBAH, EAST RIYADH, RIYADH"
1550000,FLOOR,4,6,251,OTHER
3300000,VILLA,6,5,383,"QURTUBAH, EAST RIYADH, RIYADH"
16000000,VILLA,4,7,917,OTHER
765000,APARTMENT,3,3,1000,"TUWAIQ, WEST RIYADH, RIYADH"
1750000,VILLA,5,4,225,"AL RIMAL, EAST RIYADH, RIYADH"
1420000,VILLA,3,2,227,"AL RIMAL, EAST RIYADH, RIYADH"
4850000,VILLA,5,10,349,"AL ARID, NORTH RIYADH, RIYADH"
830000,APARTMENT,3,2,478,"AL MAHDIYAH, WEST RIYADH, RIYADH"
1050000,APARTMENT,3,3,478,"AL MAHDIYAH, WEST RIYADH, RIYADH"
880000,APARTMENT,3,2,478,"AL MAHDIYAH, WEST RIYADH, RIYADH"
850000,APARTMENT,3,3,478,"AL MAHDIYAH, WEST RIYADH, RIYADH"
900000,APARTMENT,3,2,478,"AL MAHDIYAH, WEST RIYADH, RIYADH"
1150000,APARTMENT,3,3,478,"AL MAHDIYAH, WEST RIYADH, RIYADH"
3000000,VILLA,7,6,366,"AL MAHDIYAH, WEST RIYADH, RIYADH"
810000,APARTMENT,3,3,130,"AL MAHDIYAH, WEST RIYADH, RIYADH"
799000,APARTMENT,3,4,130,"AL MAHDIYAH, WEST RIYADH, RIYADH"
2000000,VILLA,7,6,366,"AL MAHDIYAH, WEST RIYADH, RIYADH"
2100000,VILLA,5,5,210,"AL MAHDIYAH, WEST RIYADH, RIYADH"
3100000,VILLA,7,5,366,"AL MAHDIYAH, WEST RIYADH, RIYADH"
2200000,VILLA,7,5,366,"AL MAHDIYAH, WEST RIYADH, RIYADH"
850000,APARTMENT,3,3,150,"AL MAHDIYAH, WEST RIYADH, RIYADH"
1950000,VILLA,5,7,260,"AL MAHDIYAH, WEST RIYADH, RIYADH"
1850000,VILLA,7,6,366,"AL MAHDIYAH, WEST RIYADH, RIYADH"
1950000,VILLA,7,5,366,"AL MAHDIYAH, WEST RIYADH, RIYADH"
1950000,VILLA,7,3,366,"AL MAHDIYAH, WEST RIYADH, RIYADH"
2550000,VILLA,7,5,366,"AL MAHDIYAH, WEST RIYADH, RIYADH"
2750000,VILLA,7,5,366,"AL MAHDIYAH, WEST RIYADH, RIYADH"
2250000,VILLA,5,5,270,"AL MAHDIYAH, WEST RIYADH, RIYADH"
2250000,VILLA,7,5,366,"AL MAHDIYAH, WEST RIYADH, RIYADH"
2250000,VILLA,7,4,366,"AL MAHDIYAH, WEST RIYADH, RIYADH"
2100000,VILLA,7,3,366,"AL MAHDIYAH, WEST RIYADH, RIYADH"
1990000,VILLA,7,4,366,"AL MAHDIYAH, WEST RIYADH, RIYADH"
800000,APARTMENT,3,3,150,"AL MAHDIYAH, WEST RIYADH, RIYADH"
2000000,VILLA,6,5,260,"AL MAHDIYAH, WEST RIYADH, RIYADH"
1900000,VILLA,7,5,366,"AL MAHDIYAH, WEST RIYADH, RIYADH"
1000000,APARTMENT,3,2,478,"AL MAHDIYAH, WEST RIYADH, RIYADH"
920000,APARTMENT,3,3,478,"AL MAHDIYAH, WEST RIYADH, RIYADH"
3000000,VILLA,6,4,300,"AL MAHDIYAH, WEST RIYADH, RIYADH"
1990000,VILLA,6,6,200,"AL MAHDIYAH, WEST RIYADH, RIYADH"
1800000,VILLA,5,3,200,"AL MAHDIYAH, WEST RIYADH, RIYADH"
880000,APARTMENT,3,3,150,"AL MAHDIYAH, WEST RIYADH, RIYADH"
2000000,VILLA,6,5,200,"AL MAHDIYAH, WEST RIYADH, RIYADH"
2000000,VILLA,4,6,366,"AL MAHDIYAH, WEST RIYADH, RIYADH"
3200000,VILLA,5,5,366,"AL MAHDIYAH, WEST RIYADH, RIYADH"
2550000,VILLA,7,4,366,"AL MAHDIYAH, WEST RIYADH, RIYADH"
2300000,VILLA,6,5,400,"AL MAHDIYAH, WEST RIYADH, RIYADH"
4000000,VILLA,6,5,300,"AL NARJIS, NORTH RIYADH, RIYADH"
1200000,APARTMENT,3,3,176,OTHER
1200000,APARTMENT,3,4,138,"QURTUBAH, EAST RIYADH, RIYADH"
670000,APARTMENT,5,3,163,OTHER
890000,VILLA,7,5,353,OTHER
850000,VILLA,5,4,312,OTHER
2000000,VILLA,4,5,297,"AL QADISIYAH, EAST RIYADH, RIYADH"
900000,FLOOR,4,4,106,"TUWAIQ, WEST RIYADH, RIYADH"
1600000,VILLA,5,4,283,"AL RIMAL, EAST RIYADH, RIYADH"
1350000,FLOOR,3,4,165,"AL MUNSIYAH, EAST RIYADH, RIYADH"
1450000,FLOOR,5,5,252,"AL QADISIYAH, EAST RIYADH, RIYADH"
1850000,FLOOR,4,4,4980,"QURTUBAH, EAST RIYADH, RIYADH"
2400000,VILLA,5,6,343,"AL RIMAL, EAST RIYADH, RIYADH"
1600000,FLOOR,4,4,690,OTHER
1200000,APARTMENT,4,3,167,"AL MUNSIYAH, EAST RIYADH, RIYADH"
1400000,FLOOR,4,4,600,OTHER
1300000,FLOOR,5,3,412,OTHER
3200000,VILLA,7,8,4980,"QURTUBAH, EAST RIYADH, RIYADH"
25000000,VILLA,8,10,1400,OTHER
1600000,FLOOR,4,3,690,OTHER
950000,VILLA,8,5,429,OTHER
1050000,VILLA,9,5,494,OTHER
1450000,FLOOR,4,4,252,"AL QADISIYAH, EAST RIYADH, RIYADH"
1550000,VILLA,8,7,450,OTHER
500000,APARTMENT,5,4,212,OTHER
650000,APARTMENT,5,4,233,OTHER
550000,APARTMENT,6,4,202,OTHER
610000,APARTMENT,6,5,265,OTHER
520000,APARTMENT,5,3,187,OTHER
590000,FLOOR,5,5,225,OTHER
3300000,VILLA,5,3,312,"AL ARID, NORTH RIYADH, RIYADH"
950000,VILLA,4,5,260,OTHER
5900000,VILLA,5,3,400,OTHER
1250000,APARTMENT,5,2,147,"AL RIMAL, EAST RIYADH, RIYADH"
966000,FLOOR,4,3,195,OTHER
1150000,VILLA,5,4,360,"BADR, SOUTH RIYADH, RIYADH"
1050000,FLOOR,3,3,139,OTHER
1050000,FLOOR,4,4,139,OTHER
1100000,FLOOR,5,4,165,OTHER
540000,APARTMENT,3,3,217,OTHER
700000,APARTMENT,6,3,240,OTHER
920000,APARTMENT,6,4,256,OTHER
480000,APARTMENT,5,5,171,OTHER
7800000,VILLA,5,3,400,"AL NARJIS, NORTH RIYADH, RIYADH"
870000,APARTMENT,5,3,171,OTHER
1250000,FLOOR,5,3,206,"AL QADISIYAH, EAST RIYADH, RIYADH"
630000,APARTMENT,5,3,225,OTHER
1250000,FLOOR,4,3,137,OTHER
1100000,FLOOR,3,5,205,"AL JANADRIYAH, EAST RIYADH, RIYADH"
1750000,VILLA,7,7,375,"TUWAIQ, WEST RIYADH, RIYADH"
3050000,VILLA,4,4,390,OTHER
1100000,VILLA,10,6,449,OTHER
1100000,VILLA,10,6,429,OTHER
819000,APARTMENT,3,3,134,"AL RIMAL, EAST RIYADH, RIYADH"
839000,APARTMENT,2,2,97,OTHER
849000,APARTMENT,3,3,137,"AL RIMAL, EAST RIYADH, RIYADH"
750000,APARTMENT,3,3,149,OTHER
500000,APARTMENT,3,3,173,OTHER
3700000,VILLA,6,4,520,"AL RIMAL, EAST RIYADH, RIYADH"
1650000,FLOOR,4,5,195,"QURTUBAH, EAST RIYADH, RIYADH"
1150000,FLOOR,6,4,223,"AL QADISIYAH, EAST RIYADH, RIYADH"
2700000,FLOOR,4,2,149,OTHER
800000,FLOOR,4,3,206,"AL JANADRIYAH, EAST RIYADH, RIYADH"
999000,APARTMENT,2,2,124,OTHER
1650000,FLOOR,5,4,195,"QURTUBAH, EAST RIYADH, RIYADH"
735000,APARTMENT,4,7,229,OTHER
1800000,VILLA,6,6,361,"AL JANADRIYAH, EAST RIYADH, RIYADH"
1150000,FLOOR,4,5,222,"AL QADISIYAH, EAST RIYADH, RIYADH"
1200000,FLOOR,6,4,300,"AL QADISIYAH, EAST RIYADH, RIYADH"
900000,FLOOR,4,4,199,"AL QADISIYAH, EAST RIYADH, RIYADH"
1300000,FLOOR,3,3,167,"AL MUNSIYAH, EAST RIYADH, RIYADH"
1300000,FLOOR,4,3,167,"AL MUNSIYAH, EAST RIYADH, RIYADH"
1400000,FLOOR,5,4,393,OTHER
1500000,VILLA,5,5,274,"AL RIMAL, EAST RIYADH, RIYADH"
690000,APARTMENT,5,3,194,OTHER
550000,APARTMENT,3,2,117,OTHER
2200000,VILLA,7,6,296,"AL QADISIYAH, EAST RIYADH, RIYADH"
2200000,VILLA,5,5,296,"AL QADISIYAH, EAST RIYADH, RIYADH"
399000,APARTMENT,4,3,525,OTHER
2650000,VILLA,7,7,312,"AL RIMAL, EAST RIYADH, RIYADH"
3500000,VILLA,5,9,300,"AL NARJIS, NORTH RIYADH, RIYADH"
2300000,FLOOR,4,5,1200,"AL NARJIS, NORTH RIYADH, RIYADH"
1050000,VILLA,6,6,321,OTHER
2500000,VILLA,5,6,370,"AL MUNSIYAH, EAST RIYADH, RIYADH"
779000,APARTMENT,3,3,140,"AL QADISIYAH, EAST RIYADH, RIYADH"
6000000,REST HOUSE,3,3,1200,"AL RIMAL, EAST RIYADH, RIYADH"
900000,FLOOR,6,5,199,"AL QADISIYAH, EAST RIYADH, RIYADH"
530000,APARTMENT,3,5,163,"OKAZ, SOUTH RIYADH, RIYADH"
600000,APARTMENT,5,3,202,OTHER
2400000,VILLA,5,7,600,OTHER
5500000,VILLA,5,5,375,OTHER
630000,FLOOR,3,5,184,"OKAZ, SOUTH RIYADH, RIYADH"
880000,VILLA,4,3,260,OTHER
2230000,VILLA,4,5,336,"AL QADISIYAH, EAST RIYADH, RIYADH"
1600000,FLOOR,8,5,303,OTHER
720000,APARTMENT,3,3,144,OTHER
670000,APARTMENT,4,3,115,"AL SALAMAH, NORTH JEDDAH, JEDDAH"
1090000,VILLA,5,6,230,OTHER
250000,APARTMENT,2,2,119,OTHER
2300000,VILLA,9,7,312,"AL RIMAL, EAST RIYADH, RIYADH"
2300000,REST HOUSE,2,1,300,"AL ARID, NORTH RIYADH, RIYADH"
750000,VILLA,7,6,460,OTHER
1200000,FLOOR,4,3,247,"AL RIMAL, EAST RIYADH, RIYADH"
1300000,VILLA,8,5,322,OTHER
1650000,VILLA,11,9,619,OTHER
1300000,VILLA,7,5,498,OTHER
740000,APARTMENT,4,3,143,"AL SALAMAH, NORTH JEDDAH, JEDDAH"
830000,APARTMENT,4,4,127,"AL SALAMAH, NORTH JEDDAH, JEDDAH"
960000,APARTMENT,4,4,156,"AL SALAMAH, NORTH JEDDAH, JEDDAH"
1150000,APARTMENT,5,4,162,"AL SALAMAH, NORTH JEDDAH, JEDDAH"
2400000,VILLA,5,5,313,OTHER
890000,APARTMENT,5,4,252,OTHER
800000,VILLA,7,6,323,OTHER
1650000,VILLA,3,4,200,OTHER
1450000,VILLA,9,7,338,OTHER
1230000,VILLA,5,4,300,OTHER
1025000,APARTMENT,5,4,192,"AL SALAMAH, NORTH JEDDAH, JEDDAH"
1435000,VILLA,5,5,200,OTHER
710000,APARTMENT,5,4,187,OTHER
560000,APARTMENT,3,2,200,"BADR, SOUTH RIYADH, RIYADH"
1000000,VILLA,7,5,687,OTHER
1050000,VILLA,4,3,274,OTHER
780000,FLOOR,4,3,205,OTHER
560000,APARTMENT,3,3,141,"TUWAIQ, WEST RIYADH, RIYADH"
770000,FLOOR,3,3,163,"TUWAIQ, WEST RIYADH, RIYADH"
650000,APARTMENT,6,5,243,OTHER
680000,APARTMENT,3,3,122,"AL RIMAL, EAST RIYADH, RIYADH"
1100000,FLOOR,4,3,208,"AL RIMAL, EAST RIYADH, RIYADH"
650000,APARTMENT,2,2,94,"AL RIMAL, EAST RIYADH, RIYADH"
1400000,FLOOR,5,5,251,OTHER
1550000,FLOOR,4,5,296,"AL RIMAL, EAST RIYADH, RIYADH"
970000,FLOOR,5,3,201,"AL JANADRIYAH, EAST RIYADH, RIYADH"
820000,VILLA,4,4,220,OTHER
3200000,VILLA,4,3,275,OTHER
1500000,APARTMENT,4,3,185,"AL RIMAL, EAST RIYADH, RIYADH"
800000,APARTMENT,3,3,114,"AL QADISIYAH, EAST RIYADH, RIYADH"
1090000,FLOOR,5,3,205,"AL RIMAL, EAST RIYADH, RIYADH"
1100000,FLOOR,4,4,208,"AL RIMAL, EAST RIYADH, RIYADH"
2600000,VILLA,6,8,500,OTHER
3000000,VILLA,7,7,343,"AL RIMAL, EAST RIYADH, RIYADH"
1700000,APARTMENT,4,4,167,"AL RIMAL, EAST RIYADH, RIYADH"
1300000,APARTMENT,3,3,167,"AL RIMAL, EAST RIYADH, RIYADH"
1700000,APARTMENT,4,8,167,"AL RIMAL, EAST RIYADH, RIYADH"
1100000,FLOOR,5,4,167,"AL RIMAL, EAST RIYADH, RIYADH"
1600000,FLOOR,3,4,292,"AL RIMAL, EAST RIYADH, RIYADH"
900000,FLOOR,3,3,179,OTHER
5100000,VILLA,10,9,450,"AL ARID, NORTH RIYADH, RIYADH"
650000,FLOOR,3,3,147,OTHER
580000,APARTMENT,6,4,223,OTHER
600000,APARTMENT,6,4,212,OTHER
630000,APARTMENT,6,4,212,OTHER
780000,APARTMENT,8,5,318,OTHER
460000,APARTMENT,4,3,137,OTHER
3500000,VILLA,9,5,360,OTHER
1150000,VILLA,3,3,170,"AL RIMAL, EAST RIYADH, RIYADH"
900000,FLOOR,3,3,171,"AL RIMAL, EAST RIYADH, RIYADH"
430000,APARTMENT,3,2,112,OTHER
800000,FLOOR,3,3,193,"AL JANADRIYAH, EAST RIYADH, RIYADH"
6800000,REST HOUSE,5,3,8521,OTHER
3000000,VILLA,8,6,449,OTHER
570000,APARTMENT,5,4,171,OTHER
740000,APARTMENT,3,3,229,OTHER
1400000,FLOOR,4,4,183,OTHER
950000,FLOOR,4,4,218,"AL JANADRIYAH, EAST RIYADH, RIYADH"
1050000,APARTMENT,3,3,93,"AL MUNSIYAH, EAST RIYADH, RIYADH"
850000,FLOOR,4,3,196,OTHER
1700000,VILLA,6,6,276,OTHER
1050000,APARTMENT,3,4,93,"AL MUNSIYAH, EAST RIYADH, RIYADH"
1300000,VILLA,6,6,312,OTHER
1250000,VILLA,6,11,314,OTHER
1200000,FLOOR,5,5,156,OTHER
850000,FLOOR,3,4,177,"AL RIMAL, EAST RIYADH, RIYADH"
1000000,FLOOR,3,3,138,"AL RIMAL, EAST RIYADH, RIYADH"
1700000,FLOOR,4,4,206,"AL MUNSIYAH, EAST RIYADH, RIYADH"
1200000,FLOOR,4,4,144,"AL MUNSIYAH, EAST RIYADH, RIYADH"
1500000,VILLA,6,6,437,OTHER
1400000,VILLA,6,6,513,OTHER
1450000,VILLA,6,7,437,OTHER
1500000,VILLA,6,8,437,OTHER
1450000,VILLA,6,6,437,OTHER
1200000,VILLA,6,6,316,OTHER
750000,FLOOR,3,3,185,"AL JANADRIYAH, EAST RIYADH, RIYADH"
1020000,FLOOR,5,5,163,OTHER
1650000,VILLA,6,7,500,OTHER
1450000,FLOOR,3,4,167,"AL RIMAL, EAST RIYADH, RIYADH"
1700000,VILLA,9,9,300,"AL JANADRIYAH, EAST RIYADH, RIYADH"
1250000,FLOOR,4,3,260,"AL JANADRIYAH, EAST RIYADH, RIYADH"
1500000,FLOOR,4,5,230,OTHER
1400000,FLOOR,4,3,305,"AL QADISIYAH, EAST RIYADH, RIYADH"
1050000,VILLA,6,8,321,OTHER
1650000,VILLA,4,4,356,OTHER
3800000,VILLA,6,4,350,"AL ARID, NORTH RIYADH, RIYADH"
5500000,VILLA,6,4,474,"AL ARID, NORTH RIYADH, RIYADH"
750000,APARTMENT,5,4,182,OTHER
550000,APARTMENT,5,4,182,OTHER
720000,FLOOR,7,6,202,"BADR, SOUTH RIYADH, RIYADH"
666000,APARTMENT,4,3,126,"AL SALAMAH, NORTH JEDDAH, JEDDAH"
820000,FLOOR,3,2,178,OTHER
1300000,FLOOR,5,6,240,OTHER
1900000,VILLA,4,6,315,OTHER
700000,FLOOR,4,3,209,"OKAZ, SOUTH RIYADH, RIYADH"
1300000,REST HOUSE,2,4,5000,OTHER
1450000,VILLA,5,4,364,"AL JANADRIYAH, EAST RIYADH, RIYADH"
960000,VILLA,4,3,201,"AL JANADRIYAH, EAST RIYADH, RIYADH"
1150000,FLOOR,4,4,233,"AL RIMAL, EAST RIYADH, RIYADH"
1150000,FLOOR,4,3,275,"AL RIMAL, EAST RIYADH, RIYADH"
875000,APARTMENT,2,2,172,OTHER
1050912,APARTMENT,2,3,118,"AL MAHDIYAH, WEST RIYADH, RIYADH"
720000,APARTMENT,5,4,207,OTHER
1170000,FLOOR,5,5,186,"AL RIMAL, EAST RIYADH, RIYADH"
600000,FLOOR,6,4,215,OTHER
450000,APARTMENT,3,4,187,OTHER
500000,APARTMENT,2,3,177,OTHER
980000,APARTMENT,3,3,150,OTHER
6200000,VILLA,5,1,385,OTHER
685000,APARTMENT,5,3,175,OTHER
