Price,Property Type,Number Of Bedrooms,Number Of Bathrooms,Area,Location
1460000,APARTMENT,6,3,198,OTHER
1350000,APARTMENT,4,3,437,"AL MUNISIYAH, RIYADH, AR RIYADH"
1500000,FULL FLOOR,4,4,234,OTHER
2750000,VILLA,5,7,317,OTHER
750000,APARTMENT,6,3,205,OTHER
550000,APARTMENT,5,4,211,", AL JUBAIL, EASTERN"
1250000,VILLA,7,6,448,OTHER
1700000,VILLA,7,6,625,OTHER
750000,FULL FLOOR,6,3,255,OTHER
2400000,VILLA,7,6,420,OTHER
1100000,FULL FLOOR,4,3,570,OTHER
1400000,VILLA,4,4,560,"AL MUNISIYAH, RIYADH, AR RIYADH"
2900000,VILLA,5,6,370,"AL MUNISIYAH, RIYADH, AR RIYADH"
2500000,VILLA,5,6,355,OTHER
1350000,FULL FLOOR,3,3,141,"AL MUNISIYAH, RIYADH, AR RIYADH"
1000000,APARTMENT,3,3,124,OTHER
1850000,VILLA,5,5,405,OTHER
1200000,FULL FLOOR,4,4,241,"AR RIMAL, RIYADH, AR RIYADH"
1500000,FULL FLOOR,4,3,234,OTHER
1750000,VILLA,5,4,405,OTHER
2400000,VILLA,6,5,343,"AR RIMAL, RIYADH, AR RIYADH"
900000,APARTMENT,3,3,137,"AR RIMAL, RIYADH, AR RIYADH"
930000,APARTMENT,4,3,143,OTHER
1400000,FULL FLOOR,4,3,117,"AL MUNISIYAH, RIYADH, AR RIYADH"
630000,APARTMENT,4,3,111,"AS SALAMAH, JEDDAH, MAKKAH AL MUKARRAMAH"
720000,FULL FLOOR,5,3,222,OTHER
600000,APARTMENT,3,3,104,OTHER
580000,APARTMENT,3,3,135,OTHER
600000,FULL FLOOR,5,3,195,OTHER
1350000,VILLA,7,7,299,OTHER
1100000,VILLA,7,4,275,OTHER
1400000,FULL FLOOR,4,3,141,"AL MUNISIYAH, RIYADH, AR RIYADH"
740000,APARTMENT,5,3,130,OTHER
1350000,VILLA,7,7,300,OTHER
650000,APARTMENT,5,4,280,OTHER
740000,APARTMENT,2,1,50,OTHER
690000,VILLA,6,6,233,OTHER
580000,FULL FLOOR,6,4,226,OTHER
1450000,FULL FLOOR,4,3,131,"AL MUNISIYAH, RIYADH, AR RIYADH"
580000,APARTMENT,3,3,100,OTHER
4500000,VILLA,4,5,307,OTHER
1400000,APARTMENT,3,3,178,OTHER
470000,APARTMENT,4,2,112,"AL MARWAH, JEDDAH, MAKKAH AL MUKARRAMAH"
1100000,FULL FLOOR,6,5,349,OTHER
700000,APARTMENT,4,4,129,OTHER
1460000,APARTMENT,5,3,199,OTHER
580000,APARTMENT,5,5,211,OTHER
990000,VILLA,7,5,341,OTHER
700000,APARTMENT,5,4,160,"AL MARWAH, JEDDAH, MAKKAH AL MUKARRAMAH"
600000,APARTMENT,6,5,228,OTHER
1350000,VILLA,7,7,300,OTHER
7000000,VILLA,7,7,1026,OTHER
930000,APARTMENT,5,3,248,OTHER
790000,APARTMENT,5,4,235,OTHER
900000,FULL FLOOR,3,2,154,"AR RIMAL, RIYADH, AR RIYADH"
920000,FULL FLOOR,4,3,177,OTHER
560000,APARTMENT,3,4,141,OTHER
1750000,VILLA,5,5,405,OTHER
2400000,VILLA,6,6,343,"AR RIMAL, RIYADH, AR RIYADH"
730000,APARTMENT,4,3,114,"AR RAWDAH, JEDDAH, MAKKAH AL MUKARRAMAH"
830000,FULL FLOOR,4,4,134,"AR RIMAL, RIYADH, AR RIYADH"
1200000,VILLA,7,7,300,OTHER
540000,APARTMENT,4,4,126,"AL MARWAH, JEDDAH, MAKKAH AL MUKARRAMAH"
900000,APARTMENT,5,5,203,"AL MARWAH, JEDDAH, MAKKAH AL MUKARRAMAH"
430000,APARTMENT,5,3,168,OTHER
780000,VILLA,6,4,262,OTHER
550000,APARTMENT,3,4,141,OTHER
830000,FULL FLOOR,4,3,134,"AR RIMAL, RIYADH, AR RIYADH"
740000,APARTMENT,5,3,166,OTHER
970000,VILLA,7,6,200,OTHER
1460000,VILLA,7,6,300,"AL JANADRIYAH, RIYADH, AR RIYADH"
750000,APARTMENT,7,6,321,OTHER
900000,FULL FLOOR,3,4,154,"AR RIMAL, RIYADH, AR RIYADH"
560000,APARTMENT,4,3,137,OTHER
1150000,FULL FLOOR,7,4,198,"TUWAIQ, RIYADH, AR RIYADH"
1300000,FULL FLOOR,6,4,209,"AR RIMAL, RIYADH, AR RIYADH"
655000,FULL FLOOR,6,4,217,OTHER
680000,APARTMENT,2,2,89,"AR RIMAL, RIYADH, AR RIYADH"
1400000,VILLA,4,5,560,"AL MUNISIYAH, RIYADH, AR RIYADH"
750000,APARTMENT,5,4,177,OTHER
550000,APARTMENT,6,4,208,OTHER
550000,APARTMENT,5,3,186,OTHER
630000,APARTMENT,4,3,168,OTHER
550000,APARTMENT,5,3,178,OTHER
420000,APARTMENT,3,2,103,OTHER
530000,APARTMENT,5,4,203,OTHER
500000,APARTMENT,4,2,123,OTHER
660000,FULL FLOOR,6,4,216,OTHER
1050000,VILLA,7,7,250,OTHER
630000,APARTMENT,6,4,186,OTHER
650000,FULL FLOOR,6,3,217,OTHER
900000,VILLA,7,6,342,OTHER
630000,APARTMENT,7,6,344,OTHER
480000,APARTMENT,4,3,121,OTHER
850000,VILLA,7,7,578,OTHER
1450000,VILLA,7,7,332,OTHER
900000,FULL FLOOR,7,5,344,OTHER
950000,FULL FLOOR,5,3,425,OTHER
1350000,FULL FLOOR,5,4,420,OTHER
1400000,VILLA,7,7,312,OTHER
1250000,VILLA,7,4,536,OTHER
1200000,FULL FLOOR,6,3,420,OTHER
370000,APARTMENT,3,3,119,OTHER
400000,APARTMENT,4,3,164,OTHER
400000,APARTMENT,4,3,152,OTHER
540000,APARTMENT,4,4,193,OTHER
900000,FULL FLOOR,4,3,300,OTHER
1160000,VILLA,7,6,400,OTHER
719000,APARTMENT,6,4,166,OTHER
820000,APARTMENT,5,4,238,OTHER
560000,APARTMENT,5,3,175,OTHER
2500000,VILLA,7,7,300,OTHER
1350000,VILLA,6,5,528,OTHER
1200000,VILLA,7,6,286,OTHER
790000,APARTMENT,5,4,238,OTHER
820000,APARTMENT,5,4,218,OTHER
740000,APARTMENT,4,3,143,"AS SALAMAH, JEDDAH, MAKKAH AL MUKARRAMAH"
740000,APARTMENT,4,3,130,"AS SALAMAH, JEDDAH, MAKKAH AL MUKARRAMAH"
1200000,VILLA,7,7,286,OTHER
790000,APARTMENT,5,4,218,OTHER
630000,APARTMENT,7,5,225,OTHER
750000,APARTMENT,4,4,141,"AS SALAMAH, JEDDAH, MAKKAH AL MUKARRAMAH"
1200000,VILLA,5,6,414,OTHER
1050000,VILLA,7,7,250,OTHER
580000,APARTMENT,4,3,134,OTHER
710000,APARTMENT,6,3,167,OTHER
2400000,VILLA,7,7,362,OTHER
470000,APARTMENT,5,4,198,OTHER
1400000,VILLA,7,7,300,OTHER
840000,VILLA,7,5,369,MAKKAH AL MUKARRAMAH
690000,APARTMENT,4,3,152,OTHER
1000000,APARTMENT,4,2,148,OTHER
1650000,VILLA,6,5,200,OTHER
550000,APARTMENT,3,2,123,OTHER
2900000,VILLA,7,7,345,OTHER
920000,APARTMENT,5,4,177,OTHER
1500000,VILLA,7,6,295,OTHER
680000,APARTMENT,5,5,188,"AS SAFA, JEDDAH, MAKKAH AL MUKARRAMAH"
2400000,VILLA,7,5,420,OTHER
1400000,FULL FLOOR,4,3,393,OTHER
700000,APARTMENT,7,5,281,OTHER
400000,APARTMENT,4,3,138,OTHER
1400000,FULL FLOOR,4,4,185,"AL MUNISIYAH, RIYADH, AR RIYADH"
1750000,VILLA,5,6,225,"AR RIMAL, RIYADH, AR RIYADH"
1400000,FULL FLOOR,4,4,393,OTHER
1450000,VILLA,5,4,660,"AR RIMAL, RIYADH, AR RIYADH"
1050000,APARTMENT,4,3,165,OTHER
3200000,VILLA,6,7,4980,OTHER
800000,APARTMENT,3,3,393,OTHER
1750000,VILLA,5,3,225,"AR RIMAL, RIYADH, AR RIYADH"
855000,APARTMENT,4,3,1578,OTHER
2500000,VILLA,7,7,300,OTHER
750000,VILLA,7,7,366,OTHER
1850000,VILLA,7,6,322,OTHER
1400000,FULL FLOOR,4,3,185,"AL MUNISIYAH, RIYADH, AR RIYADH"
2600000,VILLA,5,5,250,OTHER
1450000,VILLA,5,5,660,"AR RIMAL, RIYADH, AR RIYADH"
2000000,VILLA,6,7,276,OTHER
410000,APARTMENT,4,3,149,OTHER
1000000,APARTMENT,4,4,162,"AS SALAMAH, JEDDAH, MAKKAH AL MUKARRAMAH"
400000,APARTMENT,4,3,148,OTHER
700000,APARTMENT,5,4,182,OTHER
1150000,FULL FLOOR,5,4,315,OTHER
850000,APARTMENT,5,4,186,OTHER
750000,APARTMENT,5,4,165,OTHER
800000,FULL FLOOR,4,3,500,OTHER
770000,APARTMENT,4,4,140,"AS SALAMAH, JEDDAH, MAKKAH AL MUKARRAMAH"
1350000,VILLA,7,7,275,OTHER
1450000,VILLA,5,3,660,"AR RIMAL, RIYADH, AR RIYADH"
670000,VILLA,7,5,240,OTHER
850000,FULL FLOOR,5,4,300,OTHER
820000,VILLA,7,6,343,OTHER
480000,APARTMENT,4,4,171,OTHER
1800000,VILLA,7,6,300,OTHER
370000,APARTMENT,3,3,122,OTHER
1100000,FULL FLOOR,5,4,148,"AR RIMAL, RIYADH, AR RIYADH"
2200000,VILLA,7,7,368,OTHER
380000,APARTMENT,3,3,122,OTHER
7000000,VILLA,6,5,714,OTHER
6000000,VILLA,4,7,375,OTHER
1200000,VILLA,6,6,435,OTHER
2300000,VILLA,7,7,367,OTHER
1200000,VILLA,7,7,345,OTHER
480000,APARTMENT,4,4,169,OTHER
2300000,VILLA,7,7,368,OTHER
2200000,VILLA,7,7,367,OTHER
850000,FULL FLOOR,4,2,300,"AR RIMAL, RIYADH, AR RIYADH"
1795000,APARTMENT,3,3,1508,OTHER
1950000,APARTMENT,3,3,164,OTHER
800000,APARTMENT,5,3,229,OTHER
1700000,VILLA,7,7,735,OTHER
2650000,VILLA,7,7,466,OTHER
700000,APARTMENT,3,2,300,"AR RIMAL, RIYADH, AR RIYADH"
1000000,FULL FLOOR,5,3,344,OTHER
810000,VILLA,7,5,250,OTHER
650000,APARTMENT,5,3,205,OTHER
620000,APARTMENT,6,4,2400,OTHER
1450000,VILLA,7,7,375,OTHER
2300000,VILLA,6,7,462,OTHER
1630000,APARTMENT,3,3,972,OTHER
1070000,APARTMENT,5,4,203,OTHER
600000,FULL FLOOR,6,4,523,OTHER
1300000,APARTMENT,4,3,112,OTHER
520000,APARTMENT,5,4,192,OTHER
1050000,VILLA,7,7,449,OTHER
2650000,VILLA,7,7,472,OTHER
1300000,APARTMENT,4,3,113,OTHER
2200000,APARTMENT,7,7,751,OTHER
1630000,APARTMENT,3,3,1508,OTHER
900000,APARTMENT,6,4,188,OTHER
700000,APARTMENT,3,3,117,OTHER
750000,VILLA,7,6,341,MAKKAH AL MUKARRAMAH
550000,APARTMENT,6,4,187,OTHER
550000,APARTMENT,5,4,150,"AS SAFA, JEDDAH, MAKKAH AL MUKARRAMAH"
720000,VILLA,7,5,500,OTHER
1100000,VILLA,5,5,387,OTHER
900000,VILLA,6,6,293,", AL JUBAIL, EASTERN"
985000,VILLA,7,6,389,", AL JUBAIL, EASTERN"
1300000,VILLA,6,7,347,OTHER
540000,APARTMENT,6,4,214,OTHER
430000,APARTMENT,4,3,101,OTHER
550000,APARTMENT,5,3,162,", AL JUBAIL, EASTERN"
500000,APARTMENT,5,3,176,OTHER
850000,VILLA,6,6,302,", AL JUBAIL, EASTERN"
750000,APARTMENT,3,2,1490,OTHER
1000000,FULL FLOOR,5,2,312,"AR RIMAL, RIYADH, AR RIYADH"
650000,APARTMENT,6,3,213,OTHER
620000,APARTMENT,5,3,193,OTHER
680000,APARTMENT,6,4,205,", AL JUBAIL, EASTERN"
800000,FULL FLOOR,5,4,640,OTHER
640000,APARTMENT,6,3,201,OTHER
420000,APARTMENT,5,3,171,", AL JUBAIL, EASTERN"
1000000,VILLA,7,6,336,OTHER
620000,APARTMENT,6,3,211,OTHER
760000,FULL FLOOR,3,3,181,OTHER
713720,APARTMENT,4,4,164,OTHER
520000,APARTMENT,4,3,119,OTHER
700000,APARTMENT,6,4,198,", AL JUBAIL, EASTERN"
650000,APARTMENT,6,3,201,OTHER
900000,FULL FLOOR,4,3,312,"AR RIMAL, RIYADH, AR RIYADH"
620000,APARTMENT,6,3,211,OTHER
1210000,VILLA,7,7,468,OTHER
2000000,VILLA,7,7,275,"AR RIMAL, RIYADH, AR RIYADH"
690000,APARTMENT,5,3,165,OTHER
700000,APARTMENT,6,4,225,", AL JUBAIL, EASTERN"
1000000,FULL FLOOR,4,5,346,OTHER
900000,VILLA,6,6,302,", AL JUBAIL, EASTERN"
550000,APARTMENT,6,4,226,OTHER
500000,APARTMENT,4,3,123,OTHER
520000,VILLA,7,5,229,OTHER
1150000,VILLA,5,5,400,OTHER
680000,VILLA,7,6,274,MAKKAH AL MUKARRAMAH
980000,FULL FLOOR,5,3,312,OTHER
630000,APARTMENT,6,4,273,", AL JUBAIL, EASTERN"
500000,APARTMENT,5,3,170,OTHER
7500000,VILLA,7,7,750,OTHER
500000,APARTMENT,4,3,186,OTHER
620000,APARTMENT,5,3,155,OTHER
550000,FULL FLOOR,6,4,219,OTHER
650000,APARTMENT,4,3,148,OTHER
550000,APARTMENT,4,3,159,OTHER
2100000,VILLA,7,7,300,OTHER
550000,APARTMENT,4,3,210,OTHER
650000,APARTMENT,4,3,157,OTHER
1070000,VILLA,7,7,276,OTHER
650000,APARTMENT,6,4,214,OTHER
900000,APARTMENT,4,3,235,OTHER
600000,APARTMENT,6,3,211,OTHER
1200000,VILLA,7,4,475,OTHER
630000,APARTMENT,5,3,185,OTHER
450000,APARTMENT,4,3,179,OTHER
600000,APARTMENT,6,2,173,OTHER
980000,FULL FLOOR,5,4,312,OTHER
710000,APARTMENT,5,3,210,OTHER
600000,APARTMENT,4,4,161,OTHER
480000,APARTMENT,5,4,187,", AL JUBAIL, EASTERN"
870000,APARTMENT,4,3,136,OTHER
1050000,VILLA,5,6,210,OTHER
360000,APARTMENT,4,3,122,OTHER
995000,APARTMENT,4,5,330,OTHER
6000000,VILLA,7,7,700,OTHER
650000,APARTMENT,4,3,163,OTHER
590000,APARTMENT,7,4,256,OTHER
1200000,FULL FLOOR,3,4,193,OTHER
1750000,VILLA,7,6,225,"AR RIMAL, RIYADH, AR RIYADH"
1250000,APARTMENT,5,5,220,"AR RIMAL, RIYADH, AR RIYADH"
600000,APARTMENT,4,4,158,"AS SAFA, JEDDAH, MAKKAH AL MUKARRAMAH"
620000,APARTMENT,3,3,111,OTHER
540000,APARTMENT,5,4,171,OTHER
650000,FULL FLOOR,6,5,525,OTHER
2200000,VILLA,7,7,312,OTHER
1000000,VILLA,7,6,248,OTHER
550000,APARTMENT,5,3,208,OTHER
450000,APARTMENT,4,3,149,OTHER
500000,APARTMENT,5,3,200,OTHER
560000,APARTMENT,5,4,171,OTHER
400000,APARTMENT,4,3,133,OTHER
680000,APARTMENT,6,5,208,OTHER
1950000,VILLA,7,7,241,OTHER
2500000,VILLA,7,7,543,OTHER
2250000,VILLA,7,6,400,OTHER
500000,APARTMENT,2,2,312,"AR RIMAL, RIYADH, AR RIYADH"
1200000,VILLA,7,7,509,OTHER
730000,VILLA,5,4,263,OTHER
14000000,VILLA,7,7,2535,OTHER
980000,VILLA,7,7,275,OTHER
1300000,VILLA,7,7,515,OTHER
1300000,FULL FLOOR,5,4,177,OTHER
1200000,VILLA,7,6,436,MAKKAH AL MUKARRAMAH
600000,APARTMENT,7,4,266,OTHER
750000,APARTMENT,5,4,196,OTHER
700000,APARTMENT,5,3,235,OTHER
600000,APARTMENT,5,3,237,OTHER
890000,FULL FLOOR,4,3,312,"AR RIMAL, RIYADH, AR RIYADH"
830000,APARTMENT,7,4,348,OTHER
1210000,VILLA,7,7,468,OTHER
570000,APARTMENT,5,4,171,OTHER
1150000,VILLA,6,5,311,OTHER
420000,APARTMENT,4,3,133,OTHER
1700000,APARTMENT,2,3,142,OTHER
1089000,VILLA,7,7,313,OTHER
870000,VILLA,5,5,262,MAKKAH AL MUKARRAMAH
480000,APARTMENT,4,3,165,OTHER
1500000,VILLA,4,7,381,OTHER
880000,VILLA,7,6,321,OTHER
1300000,VILLA,7,6,300,OTHER
509000,APARTMENT,3,3,529,"AR RAWDAH, JEDDAH, MAKKAH AL MUKARRAMAH"
400000,APARTMENT,5,2,157,OTHER
1150000,VILLA,7,6,380,OTHER
470000,APARTMENT,4,3,128,OTHER
700000,APARTMENT,5,5,279,OTHER
680000,APARTMENT,4,4,195,OTHER
650000,APARTMENT,6,3,209,OTHER
980000,APARTMENT,5,5,229,OTHER
420000,APARTMENT,4,3,137,OTHER
600000,APARTMENT,6,4,237,", AL JUBAIL, EASTERN"
2100000,VILLA,7,7,262,OTHER
625000,APARTMENT,4,4,138,"AS SAFA, JEDDAH, MAKKAH AL MUKARRAMAH"
420000,APARTMENT,4,3,194,OTHER
1029000,APARTMENT,3,3,160,OTHER
650000,APARTMENT,6,4,260,", AL JUBAIL, EASTERN"
1030000,APARTMENT,2,3,130,OTHER
840000,VILLA,7,6,276,OTHER
780000,APARTMENT,6,4,215,OTHER
700000,APARTMENT,5,3,249,OTHER
950000,FULL FLOOR,6,3,562,MAKKAH AL MUKARRAMAH
770000,VILLA,7,5,366,OTHER
1400000,VILLA,7,6,275,OTHER
500000,APARTMENT,5,3,182,MAKKAH AL MUKARRAMAH
600000,APARTMENT,4,3,148,OTHER
670000,APARTMENT,5,4,195,OTHER
1900000,VILLA,7,7,300,OTHER
1200000,VILLA,5,5,367,OTHER
450000,APARTMENT,3,3,133,OTHER
1000000,VILLA,7,6,480,OTHER
1050000,VILLA,7,7,402,MAKKAH AL MUKARRAMAH
720000,VILLA,7,5,227,OTHER
640000,VILLA,5,5,269,OTHER
1015000,VILLA,7,7,346,OTHER
650000,FULL FLOOR,6,6,217,OTHER
1035000,VILLA,7,7,346,OTHER
1250000,VILLA,7,7,465,OTHER
3500000,VILLA,3,5,200,OTHER
1450000,VILLA,7,6,275,OTHER
880000,FULL FLOOR,6,4,503,MAKKAH AL MUKARRAMAH
570000,APARTMENT,5,4,192,OTHER
400000,APARTMENT,5,3,157,OTHER
1350000,VILLA,5,5,395,OTHER
560000,FULL FLOOR,3,3,187,OTHER
1700000,VILLA,6,6,312,OTHER
700000,FULL FLOOR,7,4,216,MAKKAH AL MUKARRAMAH
510000,APARTMENT,4,3,187,OTHER
1160000,FULL FLOOR,5,3,375,OTHER
520000,APARTMENT,4,3,121,OTHER
1200000,VILLA,7,7,300,OTHER
2200000,APARTMENT,3,4,241,OTHER
1150000,VILLA,7,6,300,OTHER
750000,VILLA,7,5,304,MAKKAH AL MUKARRAMAH
900000,VILLA,7,6,300,OTHER
480000,APARTMENT,4,3,168,OTHER
999000,APARTMENT,3,3,152,OTHER
470000,APARTMENT,4,2,134,OTHER
1250000,APARTMENT,6,5,290,OTHER
1850000,FULL FLOOR,5,4,200,OTHER
490000,APARTMENT,6,3,199,OTHER
2500000,VILLA,7,5,450,OTHER
3400000,VILLA,7,6,375,OTHER
650000,APARTMENT,4,2,100,MAKKAH AL MUKARRAMAH
2800000,VILLA,7,6,300,OTHER
455000,APARTMENT,3,2,99,OTHER
480000,APARTMENT,4,2,148,OTHER
1395000,APARTMENT,3,3,129,OTHER
720000,APARTMENT,4,4,144,OTHER
1800000,VILLA,7,6,285,OTHER
550000,APARTMENT,6,4,233,OTHER
755000,APARTMENT,4,3,150,OTHER
1050000,FULL FLOOR,3,3,168,OTHER
730000,FULL FLOOR,5,3,145,OTHER
1150000,VILLA,7,5,280,OTHER
1800000,VILLA,7,7,312,OTHER
850000,FULL FLOOR,6,3,312,OTHER
680000,APARTMENT,6,4,187,OTHER
1200000,FULL FLOOR,6,4,414,OTHER
555000,APARTMENT,4,3,155,OTHER
450000,APARTMENT,4,3,174,", AL JUBAIL, EASTERN"
740000,FULL FLOOR,5,3,179,OTHER
630000,APARTMENT,5,3,160,"AS SAFA, JEDDAH, MAKKAH AL MUKARRAMAH"
850000,FULL FLOOR,6,4,279,OTHER
1400000,VILLA,7,6,273,OTHER
780000,APARTMENT,5,4,211,MAKKAH AL MUKARRAMAH
970000,FULL FLOOR,5,3,375,OTHER
1650000,FULL FLOOR,3,4,252,OTHER
1000000,FULL FLOOR,5,3,159,OTHER
1280000,VILLA,7,5,400,OTHER
1200000,FULL FLOOR,7,5,414,OTHER
1100000,VILLA,7,6,448,OTHER
600000,FULL FLOOR,5,3,190,OTHER
2000000,VILLA,7,7,325,OTHER
540000,APARTMENT,4,4,142,"AS SAFA, JEDDAH, MAKKAH AL MUKARRAMAH"
1070000,VILLA,7,7,429,OTHER
1900000,VILLA,7,7,587,OTHER
1050000,VILLA,7,7,348,MAKKAH AL MUKARRAMAH
1300000,APARTMENT,3,2,100,OTHER
950000,APARTMENT,5,4,173,"AR RAWDAH, JEDDAH, MAKKAH AL MUKARRAMAH"
1700000,APARTMENT,5,4,220,OTHER
450000,APARTMENT,5,3,181,OTHER
1300000,APARTMENT,5,4,200,"AR RAWDAH, JEDDAH, MAKKAH AL MUKARRAMAH"
550000,APARTMENT,5,4,173,OTHER
1900000,VILLA,7,7,350,"AL JANADRIYAH, RIYADH, AR RIYADH"
695000,VILLA,7,6,269,OTHER
1350000,FULL FLOOR,6,3,185,"AL MUNISIYAH, RIYADH, AR RIYADH"
1950000,VILLA,7,7,381,OTHER
810000,APARTMENT,6,5,219,OTHER
1050000,APARTMENT,4,4,153,"AS SALAMAH, JEDDAH, MAKKAH AL MUKARRAMAH"
1100000,VILLA,7,6,464,OTHER
1300000,VILLA,7,7,300,"TUWAIQ, RIYADH, AR RIYADH"
480000,APARTMENT,4,3,128,OTHER
1450000,FULL FLOOR,5,4,405,OTHER
1500000,APARTMENT,3,3,241,OTHER
500000,APARTMENT,4,3,128,"AS SAFA, JEDDAH, MAKKAH AL MUKARRAMAH"
3300000,VILLA,4,6,390,OTHER
600000,APARTMENT,4,3,156,OTHER
530000,APARTMENT,4,3,185,OTHER
4500000,VILLA,7,7,500,OTHER
650000,FULL FLOOR,6,4,500,OTHER
700000,VILLA,6,5,249,OTHER
1300000,VILLA,6,7,250,OTHER
720000,APARTMENT,4,3,147,OTHER
2400000,VILLA,5,6,300,OTHER
630000,APARTMENT,6,4,158,OTHER
640000,APARTMENT,7,5,218,OTHER
1500000,VILLA,7,7,437,OTHER
1150000,APARTMENT,3,3,124,OTHER
830000,VILLA,7,5,254,OTHER
2500000,VILLA,5,5,450,OTHER
550000,APARTMENT,3,2,190,OTHER
1000000,VILLA,7,7,200,OTHER
715000,APARTMENT,4,5,229,OTHER
1200000,FULL FLOOR,5,4,300,OTHER
1800000,APARTMENT,4,4,197,OTHER
620000,FULL FLOOR,5,3,166,OTHER
695000,APARTMENT,5,5,185,"AS SAFA, JEDDAH, MAKKAH AL MUKARRAMAH"
735000,APARTMENT,4,5,235,OTHER
1080000,FULL FLOOR,5,4,312,OTHER
690000,APARTMENT,4,3,154,OTHER
720000,APARTMENT,5,3,201,OTHER
1400000,VILLA,7,7,210,OTHER
590000,APARTMENT,4,3,139,"AL MARWAH, JEDDAH, MAKKAH AL MUKARRAMAH"
840000,VILLA,7,7,363,OTHER
1200000,FULL FLOOR,3,3,242,OTHER
690000,APARTMENT,4,5,223,OTHER
620000,APARTMENT,5,4,262,", AL JUBAIL, EASTERN"
600000,APARTMENT,4,4,138,"AS SAFA, JEDDAH, MAKKAH AL MUKARRAMAH"
1070000,VILLA,7,6,330,OTHER
3600000,VILLA,3,4,900,OTHER
930000,APARTMENT,6,5,251,OTHER
430000,APARTMENT,4,4,159,OTHER
670000,APARTMENT,4,3,131,OTHER
460000,APARTMENT,4,4,165,OTHER
605000,APARTMENT,6,4,255,", AL JUBAIL, EASTERN"
1300000,FULL FLOOR,5,4,200,"AR RAWDAH, JEDDAH, MAKKAH AL MUKARRAMAH"
500000,APARTMENT,6,3,205,OTHER
740000,FULL FLOOR,5,3,177,OTHER
750000,APARTMENT,7,6,356,OTHER
1300000,APARTMENT,3,3,143,OTHER
2450000,VILLA,7,6,466,OTHER
580000,APARTMENT,5,3,131,OTHER
580000,FULL FLOOR,6,4,223,OTHER
1100000,FULL FLOOR,4,4,131,"AL MUNISIYAH, RIYADH, AR RIYADH"
3850000,VILLA,6,6,345,OTHER
1150000,VILLA,7,7,462,OTHER
660000,APARTMENT,4,3,163,OTHER
680000,APARTMENT,5,3,182,OTHER
1250000,VILLA,7,7,464,OTHER
630000,APARTMENT,5,3,168,OTHER
1000000,VILLA,7,5,388,OTHER
950000,FULL FLOOR,6,4,457,MAKKAH AL MUKARRAMAH
630000,APARTMENT,6,4,260,MAKKAH AL MUKARRAMAH
790000,APARTMENT,6,5,215,OTHER
980000,APARTMENT,3,2,124,OTHER
800000,FULL FLOOR,6,3,169,"AR RIMAL, RIYADH, AR RIYADH"
1200000,VILLA,7,6,300,OTHER
650000,APARTMENT,4,2,132,MAKKAH AL MUKARRAMAH
550000,APARTMENT,6,4,306,OTHER
900000,APARTMENT,3,3,121,OTHER
880000,FULL FLOOR,6,4,297,OTHER
1150000,VILLA,7,6,388,MAKKAH AL MUKARRAMAH
580000,APARTMENT,6,4,255,", AL JUBAIL, EASTERN"
1700000,APARTMENT,4,3,191,OTHER
3000000,VILLA,7,7,375,OTHER
1350000,VILLA,6,4,330,"AR RIMAL, RIYADH, AR RIYADH"
550000,APARTMENT,5,4,208,OTHER
980000,VILLA,7,6,200,OTHER
311000,APARTMENT,1,1,62,OTHER
620000,APARTMENT,7,5,235,OTHER
1130000,APARTMENT,6,5,245,OTHER
565000,APARTMENT,4,3,129,OTHER
1100000,VILLA,7,7,250,OTHER
1450000,VILLA,7,3,450,OTHER
570000,APARTMENT,5,4,167,OTHER
2500000,VILLA,7,7,768,OTHER
700000,FULL FLOOR,7,4,227,MAKKAH AL MUKARRAMAH
1100000,VILLA,6,6,362,OTHER
3000000,VILLA,7,6,487,OTHER
550000,APARTMENT,3,2,114,OTHER
1350000,VILLA,7,7,330,OTHER
1250000,VILLA,7,7,341,OTHER
430000,APARTMENT,5,3,181,OTHER
490000,APARTMENT,4,3,135,OTHER
1000000,VILLA,6,5,312,OTHER
1550000,VILLA,7,6,550,OTHER
1100000,APARTMENT,5,4,186,OTHER
450000,APARTMENT,4,3,166,OTHER
1150000,APARTMENT,6,6,266,OTHER
1350000,VILLA,7,7,465,OTHER
470000,APARTMENT,3,4,133,OTHER
935000,APARTMENT,4,3,131,OTHER
750000,APARTMENT,5,4,188,OTHER
595000,APARTMENT,4,4,138,"AS SAFA, JEDDAH, MAKKAH AL MUKARRAMAH"
615000,APARTMENT,5,4,176,OTHER
1406570,APARTMENT,3,3,742,OTHER
550000,APARTMENT,5,4,197,OTHER
700000,VILLA,6,5,360,OTHER
530000,APARTMENT,4,3,126,"AL MARWAH, JEDDAH, MAKKAH AL MUKARRAMAH"
1050000,VILLA,6,5,341,MAKKAH AL MUKARRAMAH
1150000,VILLA,6,5,427,OTHER
600000,APARTMENT,5,3,161,OTHER
900000,FULL FLOOR,6,3,312,OTHER
1050000,APARTMENT,4,3,153,OTHER
420000,APARTMENT,4,3,206,OTHER
860000,APARTMENT,6,4,203,OTHER
1050000,APARTMENT,4,4,156,"AS SALAMAH, JEDDAH, MAKKAH AL MUKARRAMAH"
1200000,VILLA,7,6,300,OTHER
690000,APARTMENT,5,3,186,OTHER
950000,FULL FLOOR,5,3,156,OTHER
950000,FULL FLOOR,4,4,146,"AR RIMAL, RIYADH, AR RIYADH"
855000,FULL FLOOR,6,3,166,OTHER
